,Unnamed: 0.1,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,is_valid,continent
26727,34912,2013-01-22,Tunisia,Algeria,1.0,0.0,African_Cup_of_Nations,Rustenburg,South_Africa,1.0,1.0,2013,True,Africa
26728,34913,2013-01-23,Morocco,Cabo_Verde,1.0,1.0,African_Cup_of_Nations,Durban,South_Africa,1.0,0.0,2013,True,Africa
26729,34914,2013-01-23,South_Africa,Angola,2.0,0.0,African_Cup_of_Nations,Durban,South_Africa,0.0,1.0,2013,True,Africa
26730,34915,2013-01-23,Sweden,Korea_DPR,1.0,1.0,King's_Cup,Chiang_Mai,Thailand,1.0,0.0,2013,True,Asia
26731,34916,2013-01-23,Thailand,Finland,1.0,3.0,King's_Cup,Chiang_Mai,Thailand,0.0,2.0,2013,True,Asia
26732,34917,2013-01-24,Ghana,Mali,1.0,0.0,African_Cup_of_Nations,Port_Elizabeth,South_Africa,1.0,1.0,2013,True,Africa
26733,34918,2013-01-24,Niger,Congo_DR,0.0,0.0,African_Cup_of_Nations,Port_Elizabeth,South_Africa,1.0,0.0,2013,True,Africa
26734,34920,2013-01-25,Costa_Rica,El_Salvador,1.0,0.0,UNCAF_Cup,San_José,Costa_Rica,0.0,1.0,2013,True,America
26735,34921,2013-01-25,Guatemala,Panama,1.0,3.0,UNCAF_Cup,San_José,Costa_Rica,1.0,2.0,2013,True,America
26736,34922,2013-01-25,Honduras,Belize,1.0,0.0,UNCAF_Cup,San_José,Costa_Rica,1.0,1.0,2013,True,America
26737,34923,2013-01-25,Zambia,Nigeria,1.0,1.0,African_Cup_of_Nations,Nelspruit,South_Africa,1.0,0.0,2013,True,Africa
26738,34924,2013-01-26,Algeria,Togo,0.0,2.0,African_Cup_of_Nations,Rustenburg,South_Africa,1.0,2.0,2013,True,Africa
26739,34925,2013-01-26,Côte_d'Ivoire,Tunisia,3.0,0.0,African_Cup_of_Nations,Rustenburg,South_Africa,1.0,1.0,2013,True,Africa
26740,34926,2013-01-26,Sweden,Finland,3.0,0.0,King's_Cup,Chiang_Mai,Thailand,1.0,1.0,2013,True,Asia
26741,34927,2013-01-26,Thailand,Korea_DPR,2.0,2.0,King's_Cup,Chiang_Mai,Thailand,0.0,0.0,2013,True,Asia
26742,34928,2013-01-27,Cabo_Verde,Angola,2.0,1.0,African_Cup_of_Nations,Port_Elizabeth,South_Africa,1.0,1.0,2013,True,Africa
26743,34929,2013-01-27,Costa_Rica,Honduras,1.0,0.0,UNCAF_Cup,San_José,Costa_Rica,0.0,1.0,2013,True,America
26744,34930,2013-01-27,El_Salvador,Belize,1.0,0.0,UNCAF_Cup,San_José,Costa_Rica,1.0,1.0,2013,True,America
26745,34931,2013-01-27,South_Africa,Morocco,2.0,2.0,African_Cup_of_Nations,Durban,South_Africa,0.0,0.0,2013,True,Africa
26746,34932,2013-01-28,Congo_DR,Mali,1.0,1.0,African_Cup_of_Nations,Durban,South_Africa,1.0,0.0,2013,True,Africa
26747,34933,2013-01-28,Niger,Ghana,0.0,3.0,African_Cup_of_Nations,Port_Elizabeth,South_Africa,1.0,2.0,2013,True,Africa
26748,34934,2013-01-29,Burkina_Faso,Zambia,0.0,0.0,African_Cup_of_Nations,Nelspruit,South_Africa,1.0,0.0,2013,True,Africa
26749,34935,2013-01-29,Ethiopia,Nigeria,0.0,2.0,African_Cup_of_Nations,Rustenburg,South_Africa,1.0,2.0,2013,True,Africa
26750,34936,2013-01-29,USA,Canada,0.0,0.0,Friendly,Houston,USA,0.0,0.0,2013,True,America
26751,34937,2013-01-30,Algeria,Côte_d'Ivoire,2.0,2.0,African_Cup_of_Nations,Rustenburg,South_Africa,1.0,0.0,2013,True,Africa
26752,34938,2013-01-30,Oman,China_PR,1.0,0.0,Friendly,Muscat,Oman,0.0,1.0,2013,True,Asia
26753,34939,2013-01-30,Togo,Tunisia,1.0,1.0,African_Cup_of_Nations,Nelspruit,South_Africa,1.0,0.0,2013,True,Africa
26754,34941,2013-01-31,Qatar,Lebanon,1.0,0.0,Friendly,Doha,Qatar,0.0,1.0,2013,True,Asia
26755,34942,2013-02-01,Uzbekistan,Azerbaijan,0.0,0.0,Friendly,Dubai,United_Arab_Emirates,1.0,0.0,2013,True,Asia
26756,34943,2013-02-02,Ghana,Cabo_Verde,2.0,0.0,African_Cup_of_Nations,Port_Elizabeth,South_Africa,1.0,1.0,2013,True,Africa
26757,34944,2013-02-02,Romania,Poland,1.0,4.0,Friendly,Málaga,Spain,1.0,2.0,2013,True,Europe
26758,34945,2013-02-02,South_Africa,Mali,1.0,1.0,African_Cup_of_Nations,Durban,South_Africa,0.0,0.0,2013,True,Africa
26759,34946,2013-02-03,Burkina_Faso,Togo,1.0,0.0,African_Cup_of_Nations,Nelspruit,South_Africa,1.0,1.0,2013,True,Africa
26760,34947,2013-02-03,Côte_d'Ivoire,Nigeria,1.0,2.0,African_Cup_of_Nations,Rustenburg,South_Africa,1.0,2.0,2013,True,Africa
26761,34948,2013-02-05,Armenia,Luxembourg,1.0,1.0,Friendly,Valence,France,1.0,0.0,2013,True,Europe
26762,34949,2013-02-06,Albania,Georgia,1.0,2.0,Friendly,Tirana,Albania,0.0,2.0,2013,True,Europe
26763,34950,2013-02-06,Azerbaijan,Liechtenstein,1.0,0.0,Friendly,Dubai,United_Arab_Emirates,1.0,1.0,2013,True,Asia
26764,34951,2013-02-06,Belgium,Slovakia,2.0,1.0,Friendly,Bruges,Belgium,0.0,1.0,2013,True,Europe
26765,34952,2013-02-06,Burkina_Faso,Ghana,1.0,1.0,African_Cup_of_Nations,Nelspruit,South_Africa,1.0,0.0,2013,True,Africa
26766,34954,2013-02-06,Chile,Egypt,2.0,1.0,Friendly,Madrid,Spain,1.0,1.0,2013,True,Europe
26767,34956,2013-02-06,Cyprus,Serbia,1.0,3.0,Friendly,Nicosia,Cyprus,0.0,2.0,2013,True,Europe
26768,34957,2013-02-06,England,Brazil,2.0,1.0,Friendly,London,England,0.0,1.0,2013,True,Europe
26769,34958,2013-02-06,France,Germany,1.0,2.0,Friendly,Saint-Denis,France,0.0,2.0,2013,True,Europe
26770,34959,2013-02-06,Greece,Switzerland,0.0,0.0,Friendly,Piraeus,Greece,0.0,0.0,2013,True,Europe
26771,34960,2013-02-06,Honduras,USA,2.0,1.0,FIFA_World_Cup_qualification,San_Pedro_Sula,Honduras,0.0,1.0,2013,True,America
26772,34961,2013-02-06,Hungary,Belarus,1.0,1.0,Friendly,Belek,Turkey,1.0,0.0,2013,True,Europe
26773,34962,2013-02-06,Iceland,Russia,0.0,2.0,Friendly,Marbella,Spain,1.0,2.0,2013,True,Europe
26774,34963,2013-02-06,India,Palestine,2.0,4.0,Friendly,Kochi,India,0.0,2.0,2013,True,Asia
26775,34965,2013-02-06,Iraq,Indonesia,1.0,0.0,AFC_Asian_Cup_qualification,Dubai,United_Arab_Emirates,1.0,1.0,2013,True,Asia
26776,34966,2013-02-06,Republic_of_Ireland,Poland,2.0,0.0,Friendly,Dublin,Republic_of_Ireland,0.0,1.0,2013,True,Europe
26777,34967,2013-02-06,Israel,Finland,2.0,1.0,Friendly,Netanya,Israel,0.0,1.0,2013,True,Europe
26778,34968,2013-02-06,Japan,Latvia,3.0,0.0,Friendly,Kobe,Japan,0.0,1.0,2013,True,Asia
26779,34970,2013-02-06,Kenya,Libya,3.0,0.0,Friendly,Tunis,Tunisia,1.0,1.0,2013,True,Africa
26780,34971,2013-02-06,Korea_DPR,Laos,1.0,0.0,Friendly,Kunming,China_PR,1.0,1.0,2013,True,Asia
26781,34972,2013-02-06,North_Macedonia,Denmark,3.0,0.0,Friendly,Skopje,North_Macedonia,0.0,1.0,2013,True,Europe
26782,34973,2013-02-06,Mali,Nigeria,1.0,4.0,African_Cup_of_Nations,Durban,South_Africa,1.0,2.0,2013,True,Africa
26783,34974,2013-02-06,Malta,Northern_Ireland,0.0,0.0,Friendly,Attard,Malta,0.0,0.0,2013,True,Europe
26784,34975,2013-02-06,Mexico,Jamaica,0.0,0.0,FIFA_World_Cup_qualification,Mexico_City,Mexico,0.0,0.0,2013,True,America
26785,34976,2013-02-06,Moldova,Kazakhstan,1.0,3.0,Friendly,Antalya,Turkey,1.0,2.0,2013,True,Europe
26786,34977,2013-02-06,Nepal,Pakistan,0.0,1.0,Friendly,Kathmandu,Nepal,0.0,2.0,2013,True,Asia
26787,34978,2013-02-06,Netherlands,Italy,1.0,1.0,Friendly,Amsterdam,Netherlands,0.0,0.0,2013,True,Europe
26788,34979,2013-02-06,Norway,Ukraine,0.0,2.0,Friendly,Seville,Spain,1.0,2.0,2013,True,Europe
26789,34980,2013-02-06,Oman,Syria,1.0,0.0,AFC_Asian_Cup_qualification,Muscat,Oman,0.0,1.0,2013,True,Asia
26790,34981,2013-02-06,Panama,Costa_Rica,2.0,2.0,FIFA_World_Cup_qualification,Panama_City,Panama,0.0,0.0,2013,True,America
26791,34982,2013-02-06,Portugal,Ecuador,2.0,3.0,Friendly,Guimarães,Portugal,0.0,2.0,2013,True,Europe
26792,34983,2013-02-06,Qatar,Malaysia,2.0,0.0,AFC_Asian_Cup_qualification,Doha,Qatar,0.0,1.0,2013,True,Asia
26793,34984,2013-02-06,Romania,Australia,3.0,2.0,Friendly,Málaga,Spain,1.0,1.0,2013,True,Europe
26794,34985,2013-02-06,Rwanda,Uganda,2.0,2.0,Friendly,Kigali,Rwanda,0.0,0.0,2013,True,Africa
26795,34986,2013-02-06,Saudi_Arabia,China_PR,2.0,1.0,AFC_Asian_Cup_qualification,Dammam,Saudi_Arabia,0.0,1.0,2013,True,Asia
26796,34987,2013-02-06,Scotland,Estonia,1.0,0.0,Friendly,Aberdeen,Scotland,0.0,1.0,2013,True,Europe
26797,34988,2013-02-06,Slovenia,Bosnia_and_Herzegovina,0.0,3.0,Friendly,Ljubljana,Slovenia,0.0,2.0,2013,True,Europe
26798,34989,2013-02-06,Spain,Uruguay,3.0,1.0,Friendly,Doha,Qatar,1.0,1.0,2013,True,Asia
26799,34990,2013-02-06,Sweden,Argentina,2.0,3.0,Friendly,Solna,Sweden,0.0,2.0,2013,True,Europe
26800,34991,2013-02-06,Tanzania,Cameroon,1.0,0.0,Friendly,Dar_es_Salaam,Tanzania,0.0,1.0,2013,True,Africa
26801,34992,2013-02-06,Thailand,Kuwait,1.0,3.0,AFC_Asian_Cup_qualification,Bangkok,Thailand,0.0,2.0,2013,True,Asia
26802,34993,2013-02-06,Turkey,Czech_Republic,0.0,2.0,Friendly,Manisa,Turkey,0.0,2.0,2013,True,Europe
26803,34994,2013-02-06,Uzbekistan,Hong_Kong,0.0,0.0,AFC_Asian_Cup_qualification,Tashkent,Uzbekistan,0.0,0.0,2013,True,Asia
26804,34995,2013-02-06,Vietnam,United_Arab_Emirates,1.0,2.0,AFC_Asian_Cup_qualification,Hanoi,Vietnam,0.0,2.0,2013,True,Asia
26805,34996,2013-02-06,Wales,Austria,2.0,1.0,Friendly,Swansea,Wales,0.0,1.0,2013,True,Europe
26806,34997,2013-02-06,Yemen,Bahrain,0.0,2.0,AFC_Asian_Cup_qualification,Sharjah,United_Arab_Emirates,1.0,2.0,2013,True,Asia
26807,34998,2013-02-06,Zimbabwe,Botswana,2.0,1.0,Friendly,Harare,Zimbabwe,0.0,1.0,2013,True,Africa
26808,34999,2013-02-09,Mali,Ghana,3.0,1.0,African_Cup_of_Nations,Port_Elizabeth,South_Africa,1.0,1.0,2013,True,Africa
26809,35000,2013-02-09,Nepal,Pakistan,0.0,1.0,Friendly,Kathmandu,Nepal,0.0,2.0,2013,True,Asia
26810,35001,2013-02-10,Nigeria,Burkina_Faso,1.0,0.0,African_Cup_of_Nations,Johannesburg,South_Africa,1.0,1.0,2013,True,Africa
26811,35002,2013-02-12,Maldives,Pakistan,1.0,1.0,Friendly,Malé,Maldives,0.0,0.0,2013,True,Asia
26812,35003,2013-02-14,Maldives,Pakistan,3.0,0.0,Friendly,Malé,Maldives,0.0,1.0,2013,True,Asia
26813,35004,2013-02-27,Gambia,Mauritania,0.0,2.0,Friendly,Bakau,Gambia,0.0,2.0,2013,True,Africa
26814,35005,2013-03-02,Afghanistan,Sri_Lanka,1.0,0.0,AFC_Challenge_Cup_qualification,Vientiane,Laos,1.0,1.0,2013,True,Asia
26815,35007,2013-03-02,Gambia,Mauritania,0.0,0.0,Friendly,Bakau,Gambia,0.0,0.0,2013,True,Africa
26816,35009,2013-03-02,Laos,Mongolia,1.0,1.0,AFC_Challenge_Cup_qualification,Vientiane,Laos,0.0,0.0,2013,True,Asia
26817,35011,2013-03-02,Palestine,Bangladesh,1.0,0.0,AFC_Challenge_Cup_qualification,Kathmandu,Nepal,1.0,1.0,2013,True,Asia
26818,35014,2013-03-04,Mongolia,Afghanistan,0.0,1.0,AFC_Challenge_Cup_qualification,Vientiane,Laos,1.0,2.0,2013,True,Asia
26819,35015,2013-03-04,Nepal,Bangladesh,0.0,2.0,AFC_Challenge_Cup_qualification,Kathmandu,Nepal,0.0,2.0,2013,True,Asia
26820,35019,2013-03-06,Laos,Afghanistan,1.0,1.0,AFC_Challenge_Cup_qualification,Vientiane,Laos,0.0,0.0,2013,True,Asia
26821,35020,2013-03-06,Nepal,Palestine,0.0,0.0,AFC_Challenge_Cup_qualification,Kathmandu,Nepal,0.0,0.0,2013,True,Asia
26822,35021,2013-03-06,Sri_Lanka,Mongolia,3.0,0.0,AFC_Challenge_Cup_qualification,Vientiane,Laos,1.0,1.0,2013,True,Asia
26823,35022,2013-03-07,Qatar,Egypt,3.0,1.0,Friendly,Doha,Qatar,0.0,1.0,2013,True,Asia
26824,35023,2013-03-16,Senegal,Libya,0.0,4.0,Friendly,Casablanca,Morocco,1.0,2.0,2013,True,Africa
26825,35024,2013-03-17,Bahrain,Lebanon,0.0,0.0,Friendly,Riffa,Bahrain,0.0,0.0,2013,True,Asia
26826,35026,2013-03-17,Malaysia,Saudi_Arabia,1.0,4.0,Friendly,Shah_Alam,Malaysia,0.0,2.0,2013,True,Asia
26827,35027,2013-03-17,Qatar,Thailand,1.0,0.0,Friendly,Doha,Qatar,0.0,1.0,2013,True,Asia
26828,35029,2013-03-19,Botswana,Malawi,1.0,0.0,Friendly,Gaborone,Botswana,0.0,1.0,2013,True,Africa
26829,35032,2013-03-20,Oman,Haiti,3.0,0.0,Friendly,Muscat,Oman,0.0,1.0,2013,True,Asia
26830,35033,2013-03-20,Rwanda,Libya,0.0,1.0,Friendly,Kigali,Rwanda,0.0,2.0,2013,True,Africa
26831,35035,2013-03-21,Italy,Brazil,2.0,2.0,Friendly,Geneva,Switzerland,1.0,0.0,2013,True,Europe
26832,35036,2013-03-21,Jordan,Belarus,1.0,0.0,Friendly,Amman,Jordan,0.0,1.0,2013,True,Asia
26833,35037,2013-03-21,Kuwait,Palestine,2.0,1.0,Friendly,Kuwait_City,Kuwait,0.0,1.0,2013,True,Asia
26834,35040,2013-03-22,Andorra,Turkey,0.0,2.0,FIFA_World_Cup_qualification,Sant_Julià_de_Lòria,Andorra,0.0,2.0,2013,True,Europe
26835,35041,2013-03-22,Argentina,Venezuela,3.0,0.0,FIFA_World_Cup_qualification,Buenos_Aires,Argentina,0.0,1.0,2013,True,America
26836,35043,2013-03-22,Bahrain,Qatar,1.0,0.0,AFC_Asian_Cup_qualification,Riffa,Bahrain,0.0,1.0,2013,True,Asia
26837,35044,2013-03-22,Bosnia_and_Herzegovina,Greece,3.0,1.0,FIFA_World_Cup_qualification,Zenica,Bosnia_and_Herzegovina,0.0,1.0,2013,True,Europe
26838,35046,2013-03-22,China_PR,Iraq,1.0,0.0,AFC_Asian_Cup_qualification,Changsha,China_PR,0.0,1.0,2013,True,Asia
26839,35048,2013-03-22,Croatia,Serbia,2.0,0.0,FIFA_World_Cup_qualification,Zagreb,Croatia,0.0,1.0,2013,True,Europe
26840,35049,2013-03-22,Czech_Republic,Denmark,0.0,3.0,FIFA_World_Cup_qualification,Olomouc,Czech_Republic,0.0,2.0,2013,True,Europe
26841,35051,2013-03-22,France,Georgia,3.0,1.0,FIFA_World_Cup_qualification,Saint-Denis,France,0.0,1.0,2013,True,Europe
26842,35052,2013-03-22,Honduras,Mexico,2.0,2.0,FIFA_World_Cup_qualification,San_Pedro_Sula,Honduras,0.0,0.0,2013,True,America
26843,35053,2013-03-22,Hong_Kong,Vietnam,1.0,0.0,AFC_Asian_Cup_qualification,Kowloon,Hong_Kong,0.0,1.0,2013,True,Asia
26844,35054,2013-03-22,Hungary,Romania,2.0,2.0,FIFA_World_Cup_qualification,Budapest,Hungary,0.0,0.0,2013,True,Europe
26845,35055,2013-03-22,Israel,Portugal,3.0,3.0,FIFA_World_Cup_qualification,Ramat-Gan,Israel,0.0,0.0,2013,True,Europe
26846,35056,2013-03-22,Jamaica,Panama,1.0,1.0,FIFA_World_Cup_qualification,Kingston,Jamaica,0.0,0.0,2013,True,America
26847,35057,2013-03-22,Japan,Canada,2.0,1.0,Friendly,Doha,Qatar,1.0,1.0,2013,True,Asia
26848,35058,2013-03-22,Kazakhstan,Germany,0.0,3.0,FIFA_World_Cup_qualification,Astana,Kazakhstan,0.0,2.0,2013,True,Europe
26849,35060,2013-03-22,Liechtenstein,Latvia,1.0,1.0,FIFA_World_Cup_qualification,Vaduz,Liechtenstein,0.0,0.0,2013,True,Europe
26850,35061,2013-03-22,Luxembourg,Azerbaijan,0.0,0.0,FIFA_World_Cup_qualification,Luxembourg,Luxembourg,0.0,0.0,2013,True,Europe
26851,35062,2013-03-22,North_Macedonia,Belgium,0.0,2.0,FIFA_World_Cup_qualification,Skopje,North_Macedonia,0.0,2.0,2013,True,Europe
26852,35063,2013-03-22,Malaysia,Yemen,2.0,1.0,AFC_Asian_Cup_qualification,Shah_Alam,Malaysia,0.0,1.0,2013,True,Asia
26853,35064,2013-03-22,Moldova,Montenegro,0.0,1.0,FIFA_World_Cup_qualification,Chişinău,Moldova,0.0,2.0,2013,True,Europe
26854,35065,2013-03-22,Netherlands,Estonia,3.0,0.0,FIFA_World_Cup_qualification,Amsterdam,Netherlands,0.0,1.0,2013,True,Europe
26855,35066,2013-03-22,New_Zealand,New_Caledonia,2.0,1.0,FIFA_World_Cup_qualification,Dunedin,New_Zealand,0.0,1.0,2013,True,Oceania
26856,35067,2013-03-22,Norway,Albania,0.0,1.0,FIFA_World_Cup_qualification,Oslo,Norway,0.0,2.0,2013,True,Europe
26857,35068,2013-03-22,Peru,Chile,1.0,0.0,FIFA_World_Cup_qualification,Lima,Peru,0.0,1.0,2013,True,America
26858,35069,2013-03-22,Poland,Ukraine,1.0,3.0,FIFA_World_Cup_qualification,Warsaw,Poland,0.0,2.0,2013,True,Europe
26859,35071,2013-03-22,Scotland,Wales,1.0,2.0,FIFA_World_Cup_qualification,Glasgow,Scotland,0.0,2.0,2013,True,Europe
26860,35072,2013-03-22,Slovakia,Lithuania,1.0,1.0,FIFA_World_Cup_qualification,Žilina,Slovakia,0.0,0.0,2013,True,Europe
26861,35073,2013-03-22,Slovenia,Iceland,1.0,2.0,FIFA_World_Cup_qualification,Ljubljana,Slovenia,0.0,2.0,2013,True,Europe
26862,35074,2013-03-22,Spain,Finland,1.0,1.0,FIFA_World_Cup_qualification,Gijón,Spain,0.0,0.0,2013,True,Europe
26863,35075,2013-03-22,Sweden,Republic_of_Ireland,0.0,0.0,FIFA_World_Cup_qualification,Solna,Sweden,0.0,0.0,2013,True,Europe
26864,35078,2013-03-22,United_Arab_Emirates,Uzbekistan,2.0,1.0,AFC_Asian_Cup_qualification,Abu_Dhabi,United_Arab_Emirates,0.0,1.0,2013,True,Asia
26865,35079,2013-03-22,Uruguay,Paraguay,1.0,1.0,FIFA_World_Cup_qualification,Montevideo,Uruguay,0.0,0.0,2013,True,America
26866,35080,2013-03-22,USA,Costa_Rica,1.0,0.0,FIFA_World_Cup_qualification,Commerce_City,USA,0.0,1.0,2013,True,America
26867,35081,2013-03-23,Belize,Trinidad_and_Tobago,0.0,0.0,Friendly,Belmopan,Belize,0.0,0.0,2013,True,America
26868,35083,2013-03-23,Cameroon,Togo,2.0,1.0,FIFA_World_Cup_qualification,Yaoundé,Cameroon,0.0,1.0,2013,True,Africa
26869,35084,2013-03-23,Congo,Gabon,1.0,0.0,FIFA_World_Cup_qualification,Pointe-Noire,Congo,0.0,1.0,2013,True,Africa
26870,35085,2013-03-23,Cyprus,Switzerland,0.0,0.0,FIFA_World_Cup_qualification,Nicosia,Cyprus,0.0,0.0,2013,True,Europe
26871,35086,2013-03-23,Indonesia,Saudi_Arabia,1.0,2.0,AFC_Asian_Cup_qualification,Jakarta,Indonesia,0.0,2.0,2013,True,Asia
26872,35087,2013-03-23,Côte_d'Ivoire,Gambia,3.0,0.0,FIFA_World_Cup_qualification,Abidjan,Côte_d'Ivoire,0.0,1.0,2013,True,Africa
26873,35088,2013-03-23,Namibia,Malawi,0.0,1.0,FIFA_World_Cup_qualification,Windhoek,Namibia,0.0,2.0,2013,True,Africa
26874,35089,2013-03-23,Nigeria,Kenya,1.0,1.0,FIFA_World_Cup_qualification,Calabar,Nigeria,0.0,0.0,2013,True,Africa
26875,35090,2013-03-23,Senegal,Angola,1.0,1.0,FIFA_World_Cup_qualification,Conakry,Guinea,1.0,0.0,2013,True,Africa
26876,35091,2013-03-23,South_Africa,Central_African_Republic,2.0,0.0,FIFA_World_Cup_qualification,Cape_Town,South_Africa,0.0,1.0,2013,True,Africa
26877,35092,2013-03-23,Tunisia,Sierra_Leone,2.0,1.0,FIFA_World_Cup_qualification,Radès,Tunisia,0.0,1.0,2013,True,Africa
26878,35093,2013-03-24,Congo_DR,Libya,0.0,0.0,FIFA_World_Cup_qualification,Kinshasa,Congo_DR,0.0,0.0,2013,True,Africa
26879,35094,2013-03-24,Dominican_Republic,Haiti,3.0,1.0,Friendly,San_Cristóbal,Dominican_Republic,0.0,1.0,2013,True,America
26880,35095,2013-03-24,Equatorial_Guinea,Cabo_Verde,0.0,3.0,FIFA_World_Cup_qualification,Malabo,Equatorial_Guinea,0.0,2.0,2013,True,Africa
26881,35096,2013-03-24,Ethiopia,Botswana,1.0,0.0,FIFA_World_Cup_qualification,Addis_Ababa,Ethiopia,0.0,1.0,2013,True,Africa
26882,35098,2013-03-24,Lesotho,Zambia,1.0,1.0,FIFA_World_Cup_qualification,Maseru,Lesotho,0.0,0.0,2013,True,Africa
26883,35099,2013-03-24,Liberia,Uganda,2.0,0.0,FIFA_World_Cup_qualification,Paynesville,Liberia,0.0,1.0,2013,True,Africa
26884,35100,2013-03-24,Mozambique,Guinea,0.0,0.0,FIFA_World_Cup_qualification,Maputo,Mozambique,0.0,0.0,2013,True,Africa
26885,35102,2013-03-24,Rwanda,Mali,1.0,2.0,FIFA_World_Cup_qualification,Kigali,Rwanda,0.0,2.0,2013,True,Africa
26886,35103,2013-03-24,Tanzania,Morocco,3.0,1.0,FIFA_World_Cup_qualification,Dar_es_Salaam,Tanzania,0.0,1.0,2013,True,Africa
26887,35104,2013-03-25,Canada,Belarus,0.0,2.0,Friendly,Doha,Qatar,1.0,2.0,2013,True,Asia
26888,35105,2013-03-25,Russia,Brazil,1.0,1.0,Friendly,London,England,1.0,0.0,2013,True,Europe
26889,35107,2013-03-26,Algeria,Benin,3.0,1.0,FIFA_World_Cup_qualification,Blida,Algeria,0.0,1.0,2013,True,Africa
26890,35108,2013-03-26,Armenia,Czech_Republic,0.0,3.0,FIFA_World_Cup_qualification,Yerevan,Armenia,0.0,2.0,2013,True,Europe
26891,35109,2013-03-26,Australia,Oman,2.0,2.0,FIFA_World_Cup_qualification,Sydney,Australia,0.0,0.0,2013,True,Asia
26892,35110,2013-03-26,Azerbaijan,Portugal,0.0,2.0,FIFA_World_Cup_qualification,Baku,Azerbaijan,0.0,2.0,2013,True,Europe
26893,35111,2013-03-26,Belgium,North_Macedonia,1.0,0.0,FIFA_World_Cup_qualification,Brussels,Belgium,0.0,1.0,2013,True,Europe
26894,35112,2013-03-26,Bolivia,Argentina,1.0,1.0,FIFA_World_Cup_qualification,La_Paz,Bolivia,0.0,0.0,2013,True,America
26895,35113,2013-03-26,Chile,Uruguay,2.0,0.0,FIFA_World_Cup_qualification,Santiago,Chile,0.0,1.0,2013,True,America
26896,35114,2013-03-26,Costa_Rica,Jamaica,2.0,0.0,FIFA_World_Cup_qualification,San_José,Costa_Rica,0.0,1.0,2013,True,America
26897,35115,2013-03-26,Denmark,Bulgaria,1.0,1.0,FIFA_World_Cup_qualification,Copenhagen,Denmark,0.0,0.0,2013,True,Europe
26898,35117,2013-03-26,Egypt,Zimbabwe,2.0,1.0,FIFA_World_Cup_qualification,Alexandria,Egypt,0.0,1.0,2013,True,Africa
26899,35118,2013-03-26,Estonia,Andorra,2.0,0.0,FIFA_World_Cup_qualification,Tallinn,Estonia,0.0,1.0,2013,True,Europe
26900,35119,2013-03-26,France,Spain,0.0,1.0,FIFA_World_Cup_qualification,Saint-Denis,France,0.0,2.0,2013,True,Europe
26901,35121,2013-03-26,Iraq,Syria,2.0,1.0,Friendly,Baghdad,Iraq,0.0,1.0,2013,True,Asia
26902,35122,2013-03-26,Republic_of_Ireland,Austria,2.0,2.0,FIFA_World_Cup_qualification,Dublin,Republic_of_Ireland,0.0,0.0,2013,True,Europe
26903,35123,2013-03-26,Jordan,Japan,2.0,1.0,FIFA_World_Cup_qualification,Amman,Jordan,0.0,1.0,2013,True,Asia
26904,35124,2013-03-26,Korea_Republic,Qatar,2.0,1.0,FIFA_World_Cup_qualification,Seoul,Korea_Republic,0.0,1.0,2013,True,Asia
26905,35125,2013-03-26,Kuwait,IR_Iran,1.0,1.0,AFC_Asian_Cup_qualification,Kuwait_City,Kuwait,0.0,0.0,2013,True,Asia
26906,35126,2013-03-26,Luxembourg,Finland,0.0,3.0,Friendly,Luxembourg,Luxembourg,0.0,2.0,2013,True,Europe
26907,35127,2013-03-26,Malaysia,Palestine,0.0,2.0,Friendly,Kuantan,Malaysia,0.0,2.0,2013,True,Asia
26908,35128,2013-03-26,Malta,Italy,0.0,2.0,FIFA_World_Cup_qualification,Attard,Malta,0.0,2.0,2013,True,Europe
26909,35129,2013-03-26,Mexico,USA,0.0,0.0,FIFA_World_Cup_qualification,Mexico_City,Mexico,0.0,0.0,2013,True,America
26910,35130,2013-03-26,Montenegro,England,1.0,1.0,FIFA_World_Cup_qualification,Podgorica,Montenegro,0.0,0.0,2013,True,Europe
26911,35132,2013-03-26,New_Caledonia,Tahiti,1.0,0.0,FIFA_World_Cup_qualification,Nouméa,New_Caledonia,0.0,1.0,2013,True,Oceania
26912,35133,2013-03-26,Northern_Ireland,Israel,0.0,2.0,FIFA_World_Cup_qualification,Belfast,Northern_Ireland,0.0,2.0,2013,True,Europe
26913,35134,2013-03-26,Panama,Honduras,2.0,0.0,FIFA_World_Cup_qualification,Panama_City,Panama,0.0,1.0,2013,True,America
26914,35135,2013-03-26,Peru,Trinidad_and_Tobago,3.0,0.0,Friendly,Lima,Peru,0.0,1.0,2013,True,America
26915,35136,2013-03-26,Philippines,Turkmenistan,1.0,0.0,AFC_Challenge_Cup_qualification,Manila,Philippines,0.0,1.0,2013,True,Asia
26916,35138,2013-03-26,Serbia,Scotland,2.0,0.0,FIFA_World_Cup_qualification,Novi_Sad,Serbia,0.0,1.0,2013,True,Europe
26917,35139,2013-03-26,Slovakia,Sweden,0.0,0.0,Friendly,Žilina,Slovakia,0.0,0.0,2013,True,Europe
26918,35140,2013-03-26,Solomon_Islands,New_Zealand,0.0,2.0,FIFA_World_Cup_qualification,Honiara,Solomon_Islands,0.0,2.0,2013,True,Oceania
26919,35141,2013-03-26,Turkey,Hungary,1.0,1.0,FIFA_World_Cup_qualification,Istanbul,Turkey,0.0,0.0,2013,True,Europe
