,home_team,away_team,home_score,away_score,tournament,country,neutral,outcome,year
6860,Burma,India,1.0,3.0,Merdeka Tournament,Malaysia,True,Away,1968
6861,Indonesia,Korea Republic,4.0,2.0,Merdeka Tournament,Malaysia,True,Home,1968
6862,Hong Kong,Vietnam Republic,1.0,3.0,Merdeka Tournament,Malaysia,True,Away,1968
6863,Malaysia,Burma,1.0,1.0,Merdeka Tournament,Malaysia,False,Draw,1968
6864,Norway,Finland,4.0,1.0,Nordic Championship,Norway,False,Home,1968
6865,Peru,Chile,1.0,2.0,Copa del Pacífico,Peru,False,Away,1968
6866,Singapore,Western Australia,4.0,4.0,Merdeka Tournament,Malaysia,True,Draw,1968
6867,India,Thailand,0.0,1.0,Merdeka Tournament,Malaysia,True,Away,1968
6868,Indonesia,Taiwan,10.0,1.0,Merdeka Tournament,Malaysia,True,Home,1968
6869,Burma,Indonesia,2.0,1.0,Merdeka Tournament,Malaysia,True,Home,1968
6870,Korea Republic,Thailand,2.0,1.0,Merdeka Tournament,Malaysia,True,Home,1968
6871,Peru,Chile,0.0,0.0,Copa del Pacífico,Peru,False,Draw,1968
6872,Malaysia,Western Australia,4.0,3.0,Merdeka Tournament,Malaysia,False,Home,1968
6873,India,Korea Republic,0.0,1.0,Merdeka Tournament,Malaysia,True,Away,1968
6874,Indonesia,Western Australia,1.0,3.0,Merdeka Tournament,Malaysia,True,Away,1968
6875,Malaysia,Burma,3.0,0.0,Merdeka Tournament,Malaysia,False,Home,1968
6876,Singapore,Korea Republic,4.0,3.0,Friendly,Singapore,False,Home,1968
6877,Singapore,Vietnam Republic,1.0,0.0,Friendly,Singapore,False,Home,1968
6878,India,Indonesia,1.0,3.0,Friendly,Singapore,True,Away,1968
6879,Peru,Argentina,2.0,2.0,Friendly,Peru,False,Draw,1968
6880,India,Vietnam Republic,0.0,2.0,Friendly,Singapore,True,Away,1968
6881,Singapore,Indonesia,1.0,0.0,Friendly,Singapore,False,Home,1968
6882,Peru,Argentina,1.0,1.0,Friendly,Peru,False,Draw,1968
6883,Suriname,French Guiana,2.0,1.0,Friendly,Suriname,False,Home,1968
6884,Netherlands,Luxembourg,2.0,0.0,FIFA World Cup qualification,Netherlands,False,Home,1968
6885,Israel,Northern Ireland,2.0,3.0,Friendly,Israel,False,Away,1968
6886,El Salvador,Costa Rica,1.0,1.0,Friendly,El Salvador,False,Draw,1968
6887,Finland,Sweden,0.0,3.0,Nordic Championship,Finland,False,Away,1968
6888,Norway,Sweden,1.0,1.0,Nordic Championship,Norway,False,Draw,1968
6889,USA,Israel,3.0,3.0,Friendly,USA,False,Draw,1968
6890,New Zealand,Fiji,5.0,0.0,Friendly,New Zealand,False,Home,1968
6891,New Caledonia,Fiji,2.0,1.0,Friendly,New Caledonia,False,Home,1968
6892,Ghana,Benin,3.0,0.0,Friendly,Ghana,False,Home,1968
6893,Switzerland,Austria,1.0,0.0,Friendly,Switzerland,False,Home,1968
6894,Denmark,Czechoslovakia,0.0,3.0,FIFA World Cup qualification,Denmark,False,Away,1968
6895,France,Germany,1.0,1.0,Friendly,France,False,Draw,1968
6896,USA,Israel,0.0,4.0,Friendly,USA,False,Away,1968
6897,Yugoslavia,Finland,9.0,1.0,FIFA World Cup qualification,Yugoslavia,False,Home,1968
6898,Tanzania,Uganda,0.0,2.0,Friendly,Tanzania,False,Away,1968
6899,Kenya,Zanzibar,3.0,0.0,Friendly,Tanzania,True,Home,1968
6900,Mexico,Ethiopia,3.0,0.0,Friendly,Mexico,False,Home,1968
6901,Tanzania,Kenya,3.0,3.0,Friendly,Tanzania,False,Draw,1968
6902,Uganda,Zanzibar,2.0,0.0,Friendly,Tanzania,True,Home,1968
6903,Curaçao,Costa Rica,1.0,1.0,Friendly,Netherlands Antilles,False,Draw,1968
6904,Kenya,Uganda,1.0,1.0,Friendly,Tanzania,True,Draw,1968
6905,Tanzania,Zanzibar,3.0,0.0,Friendly,Tanzania,False,Home,1968
6906,Canada,Bermuda,4.0,0.0,FIFA World Cup qualification,Canada,False,Home,1968
6907,Suriname,Martinique,7.0,0.0,Friendly,Suriname,False,Home,1968
6908,New Zealand,New Caledonia,1.0,3.0,Friendly,New Zealand,False,Away,1968
6909,Suriname,Martinique,0.0,0.0,Friendly,Suriname,False,Draw,1968
6910,Belgium,Finland,6.0,1.0,FIFA World Cup qualification,Belgium,False,Home,1968
6911,Sweden,Norway,5.0,0.0,FIFA World Cup qualification,Sweden,False,Home,1968
6912,Turkey,Bulgaria,0.0,2.0,Friendly,Turkey,False,Away,1968
6913,Uganda,Zambia,2.0,3.0,Friendly,Uganda,False,Away,1968
6914,Switzerland,Greece,1.0,0.0,FIFA World Cup qualification,Switzerland,False,Home,1968
6915,Uganda,Zambia,1.0,1.0,Friendly,Uganda,False,Draw,1968
6916,Austria,Germany,0.0,2.0,FIFA World Cup qualification,Austria,False,Away,1968
6917,Kenya,Zambia,2.0,1.0,Friendly,Kenya,False,Home,1968
6918,Ethiopia,Thailand,6.0,0.0,Friendly,Mexico,True,Home,1968
6919,Belgium,Yugoslavia,3.0,0.0,FIFA World Cup qualification,Belgium,False,Home,1968
6920,Colombia,Mexico,0.0,1.0,Friendly,Colombia,False,Away,1968
6921,Denmark,Scotland,0.0,1.0,Friendly,Denmark,False,Away,1968
6922,France,Spain,1.0,3.0,Friendly,France,False,Away,1968
6923,Bermuda,Canada,0.0,0.0,FIFA World Cup qualification,Bermuda,False,Draw,1968
6924,Czechoslovakia,Denmark,1.0,0.0,FIFA World Cup qualification,Czechoslovakia,False,Home,1968
6925,Haiti,USA,3.0,6.0,Friendly,Haiti,False,Away,1968
6926,Peru,Mexico,3.0,3.0,Friendly,Peru,False,Draw,1968
6927,Poland,German DR,1.0,1.0,Friendly,Poland,False,Draw,1968
6928,Haiti,USA,5.0,2.0,Friendly,Haiti,False,Home,1968
6929,Zambia,Tanzania,7.0,1.0,Friendly,Zambia,False,Home,1968
6930,Chile,Mexico,3.0,1.0,Friendly,Chile,False,Home,1968
6931,Haiti,USA,1.0,0.0,Friendly,Haiti,False,Home,1968
6932,Northern Ireland,Turkey,4.0,1.0,FIFA World Cup qualification,Northern Ireland,False,Home,1968
6933,Wales,Italy,0.0,1.0,FIFA World Cup qualification,Wales,False,Away,1968
6934,Zambia,Tanzania,2.0,1.0,Friendly,Zambia,False,Home,1968
6935,Uruguay,Mexico,0.0,2.0,Friendly,Uruguay,False,Away,1968
6936,Bulgaria,Netherlands,2.0,0.0,FIFA World Cup qualification,Bulgaria,False,Home,1968
6937,Portugal,Romania,3.0,0.0,FIFA World Cup qualification,Portugal,False,Home,1968
6938,Yugoslavia,Spain,0.0,0.0,FIFA World Cup qualification,Yugoslavia,False,Draw,1968
6939,Zambia,Sudan,4.0,2.0,FIFA World Cup qualification,Zambia,False,Home,1968
