,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,continent
11129,1982-02-25,India,Uruguay,1.0,3.0,Nehru Cup,Calcutta,India,False,Away,1982,Asia
11130,1982-03-01,China PR,Korea Republic,1.0,1.0,Nehru Cup,Calcutta,India,True,Draw,1982,Asia
11131,1982-03-01,United Arab Emirates,Honduras,0.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,False,Away,1982,Asia
11132,1982-03-03,Brazil,Czechoslovakia,1.0,1.0,Friendly,São Paulo,Brazil,False,Draw,1982,America
11133,1982-03-03,United Arab Emirates,Honduras,0.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,Draw,1982,Asia
11134,1982-03-04,China PR,Uruguay,0.0,2.0,Nehru Cup,Calcutta,India,True,Away,1982,Asia
11135,1982-03-05,Cameroon,Tunisia,1.0,1.0,African Cup of Nations,Tripoli,Libya,True,Draw,1982,Africa
11136,1982-03-05,Libya,Ghana,2.0,2.0,African Cup of Nations,Tripoli,Libya,False,Draw,1982,Africa
11137,1982-03-06,IR Iran,Korea DPR,2.0,0.0,Friendly,Teheran,IR Iran,False,Home,1982,Asia
11138,1982-03-07,Algeria,Zambia,1.0,0.0,African Cup of Nations,Benghazi,Libya,True,Home,1982,Africa
11139,1982-03-07,Ethiopia,Nigeria,0.0,3.0,African Cup of Nations,Benghazi,Libya,True,Away,1982,Africa
11140,1982-03-07,Iraq,Korea Republic,3.0,0.0,Friendly,Baghdad,Iraq,False,Home,1982,Asia
11141,1982-03-09,Argentina,Czechoslovakia,0.0,0.0,Friendly,Mar del Plata,Argentina,False,Draw,1982,America
11142,1982-03-09,Cameroon,Ghana,0.0,0.0,African Cup of Nations,Tripoli,Libya,True,Draw,1982,Africa
11143,1982-03-09,Libya,Tunisia,2.0,0.0,African Cup of Nations,Tripoli,Libya,False,Home,1982,Africa
11144,1982-03-09,Liechtenstein,Switzerland,0.0,1.0,Friendly,Balzers,Liechtenstein,False,Away,1982,Europe
11145,1982-03-10,Algeria,Nigeria,2.0,1.0,African Cup of Nations,Benghazi,Libya,True,Home,1982,Africa
11146,1982-03-10,Ethiopia,Zambia,0.0,1.0,African Cup of Nations,Benghazi,Libya,True,Away,1982,Africa
11147,1982-03-10,Greece,Russia,0.0,2.0,Friendly,Athens,Greece,False,Away,1982,Europe
11148,1982-03-10,Iraq,Korea Republic,1.0,1.0,Friendly,Baghdad,Iraq,False,Draw,1982,Asia
11149,1982-03-10,United Arab Emirates,Singapore,3.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,Home,1982,Asia
11150,1982-03-12,Ghana,Tunisia,1.0,0.0,African Cup of Nations,Tripoli,Libya,True,Home,1982,Africa
11151,1982-03-12,Libya,Cameroon,0.0,0.0,African Cup of Nations,Tripoli,Libya,False,Draw,1982,Africa
11152,1982-03-12,United Arab Emirates,Singapore,5.0,3.0,Friendly,Abu Dhabi,United Arab Emirates,False,Home,1982,Asia
11153,1982-03-13,Algeria,Ethiopia,0.0,0.0,African Cup of Nations,Benghazi,Libya,True,Draw,1982,Africa
11154,1982-03-13,Nigeria,Zambia,0.0,3.0,African Cup of Nations,Benghazi,Libya,True,Away,1982,Africa
11155,1982-03-14,Kuwait,Iceland,0.0,0.0,Friendly,Kuwait City,Kuwait,False,Draw,1982,Asia
11156,1982-03-16,Algeria,Ghana,2.0,3.0,African Cup of Nations,Benghazi,Libya,True,Away,1982,Africa
11157,1982-03-16,Libya,Zambia,2.0,1.0,African Cup of Nations,Tripoli,Libya,False,Home,1982,Africa
11158,1982-03-18,Algeria,Zambia,0.0,2.0,African Cup of Nations,Tripoli,Libya,True,Away,1982,Africa
11159,1982-03-19,Libya,Ghana,1.0,1.0,African Cup of Nations,Tripoli,Libya,False,Draw,1982,Africa
11160,1982-03-19,United Arab Emirates,Qatar,1.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,False,Home,1982,Asia
11161,1982-03-20,Bahrain,Kuwait,0.0,2.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Away,1982,Asia
11162,1982-03-21,Brazil,Germany,1.0,0.0,Friendly,Rio de Janeiro,Brazil,False,Home,1982,America
11163,1982-03-21,Korea Republic,Japan,3.0,0.0,Friendly,Seoul,Korea Republic,False,Home,1982,Asia
11164,1982-03-21,Trinidad and Tobago,USA,1.0,2.0,Friendly,Port of Spain,Trinidad and Tobago,False,Away,1982,America
11165,1982-03-21,United Arab Emirates,Saudi Arabia,1.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,False,Home,1982,Asia
11166,1982-03-22,Oman,Qatar,0.0,3.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Away,1982,Asia
11167,1982-03-23,Chile,Peru,2.0,1.0,Friendly,Santiago,Chile,False,Home,1982,America
11168,1982-03-23,Scotland,Netherlands,2.0,1.0,Friendly,Glasgow,Scotland,False,Home,1982,Europe
11169,1982-03-24,Argentina,Germany,1.0,1.0,Friendly,Buenos Aires,Argentina,False,Draw,1982,America
11170,1982-03-24,Belgium,Romania,4.0,1.0,Friendly,Brussels,Belgium,False,Home,1982,Europe
11171,1982-03-24,Czechoslovakia,Greece,2.0,1.0,Friendly,Prague,Czechoslovakia,False,Home,1982,Europe
11172,1982-03-24,France,Northern Ireland,4.0,0.0,Friendly,Paris,France,False,Home,1982,Europe
11173,1982-03-24,Hungary,Austria,2.0,3.0,Friendly,Budapest,Hungary,False,Away,1982,Europe
11174,1982-03-24,Spain,Wales,1.0,1.0,Friendly,Valencia,Spain,False,Draw,1982,Europe
11175,1982-03-24,Switzerland,Portugal,2.0,1.0,Friendly,Lugano,Switzerland,False,Home,1982,Europe
11176,1982-03-24,United Arab Emirates,Kuwait,0.0,2.0,Gulf Cup,Abu Dhabi,United Arab Emirates,False,Away,1982,Asia
11177,1982-03-25,Bahrain,Oman,4.0,1.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Home,1982,Asia
11178,1982-03-26,Saudi Arabia,Kuwait,0.0,1.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Away,1982,Asia
11179,1982-03-27,United Arab Emirates,Bahrain,2.0,3.0,Gulf Cup,Abu Dhabi,United Arab Emirates,False,Away,1982,Asia
11180,1982-03-29,Kuwait,Oman,2.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Home,1982,Asia
11181,1982-03-29,Saudi Arabia,Qatar,1.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Home,1982,Asia
11182,1982-03-30,Peru,Chile,1.0,0.0,Copa del Pacífico,Lima,Peru,False,Home,1982,America
11183,1982-03-31,Bahrain,Qatar,1.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Home,1982,Asia
11184,1982-03-31,Saudi Arabia,Oman,3.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Home,1982,Asia
11185,1982-04-01,Nepal,Bhutan,3.0,1.0,Friendly,Kathmandu,Nepal,False,Home,1982,Asia
11186,1982-04-02,Bahrain,Saudi Arabia,2.0,2.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Draw,1982,Asia
11187,1982-04-02,United Arab Emirates,Oman,3.0,1.0,Gulf Cup,Abu Dhabi,United Arab Emirates,False,Home,1982,Asia
11188,1982-04-04,Kuwait,Qatar,1.0,2.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Away,1982,Asia
11189,1982-04-07,India,Thailand,1.0,1.0,Friendly,Kathmandu,Nepal,True,Draw,1982,Asia
11190,1982-04-14,Argentina,Russia,1.0,1.0,Friendly,Buenos Aires,Argentina,False,Draw,1982,America
11191,1982-04-14,Bulgaria,Romania,1.0,2.0,Friendly,Ruse,Bulgaria,False,Away,1982,Europe
11192,1982-04-14,Germany,Czechoslovakia,2.0,1.0,Friendly,Cologne,Germany,False,Home,1982,Europe
11193,1982-04-14,Netherlands,Greece,1.0,0.0,Friendly,Eindhoven,Netherlands,False,Home,1982,Europe
11194,1982-04-18,El Salvador,Honduras,3.0,2.0,Friendly,San Salvador,El Salvador,False,Home,1982,America
11195,1982-04-18,Hungary,Peru,1.0,2.0,Friendly,Budapest,Hungary,False,Away,1982,Europe
11196,1982-04-19,Nepal,Thailand,1.0,0.0,Friendly,Kathmandu,Nepal,False,Home,1982,Asia
11197,1982-04-22,Honduras,El Salvador,1.0,1.0,Friendly,San Pedro Sula,Honduras,False,Draw,1982,America
11198,1982-04-25,Algeria,Peru,1.0,1.0,Friendly,Algiers,Algeria,False,Draw,1982,Africa
11199,1982-04-27,Wales,England,0.0,1.0,British Championship,Cardiff,Wales,False,Away,1982,Europe
11200,1982-04-28,Algeria,Republic of Ireland,2.0,0.0,Friendly,Algiers,Algeria,False,Home,1982,Africa
11201,1982-04-28,Austria,Czechoslovakia,2.0,1.0,Friendly,Vienna,Austria,False,Home,1982,Europe
11202,1982-04-28,Belgium,Bulgaria,2.0,1.0,Friendly,Brussels,Belgium,False,Home,1982,Europe
11203,1982-04-28,France,Peru,0.0,1.0,Friendly,Paris,France,False,Away,1982,Europe
11204,1982-04-28,Northern Ireland,Scotland,1.0,1.0,British Championship,Belfast,Northern Ireland,False,Draw,1982,Europe
11205,1982-04-28,Norway,Finland,1.0,1.0,Nordic Championship,Stavanger,Norway,False,Draw,1982,Europe
11206,1982-04-28,Spain,Switzerland,2.0,0.0,Friendly,Valencia,Spain,False,Home,1982,Europe
11207,1982-05-01,Cameroon,Senegal,2.0,1.0,Friendly,Douala,Cameroon,False,Home,1982,Africa
11208,1982-05-01,Romania,Cyprus,3.0,1.0,UEFA Euro qualification,Hunedoara,Romania,False,Home,1982,Europe
11209,1982-05-01,Thailand,Singapore,1.0,1.0,King's Cup,Bangkok,Thailand,False,Draw,1982,Asia
11210,1982-05-02,Cameroon,Guinea,1.0,1.0,Friendly,Yaoundé,Cameroon,False,Draw,1982,Africa
11211,1982-05-04,Ghana,Senegal,0.0,0.0,Friendly,Yaoundé,Cameroon,True,Draw,1982,Africa
11212,1982-05-05,Argentina,Bulgaria,2.0,1.0,Friendly,Buenos Aires,Argentina,False,Home,1982,America
11213,1982-05-05,Brazil,Portugal,3.0,1.0,Friendly,São Luís,Brazil,False,Home,1982,America
11214,1982-05-05,Cameroon,Ghana,0.0,0.0,Friendly,Yaoundé,Cameroon,False,Draw,1982,Africa
11215,1982-05-05,Denmark,Sweden,1.0,1.0,Nordic Championship,Copenhagen,Denmark,False,Draw,1982,Europe
11216,1982-05-05,Guinea,Senegal,1.0,1.0,Friendly,Yaoundé,Cameroon,True,Draw,1982,Africa
11217,1982-05-05,Korea Republic,Malaysia,5.0,0.0,King's Cup,Bangkok,Thailand,True,Home,1982,Asia
11218,1982-05-05,Nepal,Singapore,0.0,2.0,King's Cup,Bangkok,Thailand,True,Away,1982,Asia
11219,1982-05-06,Philippines,Singapore,0.0,1.0,King's Cup,Bangkok,Thailand,True,Away,1982,Asia
11220,1982-05-07,Ghana,Guinea,0.0,0.0,Friendly,Yaoundé,Cameroon,True,Draw,1982,Africa
11221,1982-05-08,Trinidad and Tobago,Bermuda,2.0,2.0,Friendly,Arima,Trinidad and Tobago,False,Draw,1982,America
11222,1982-05-09,Macau,Hong Kong,1.0,0.0,Friendly,Macau,Macau,False,Home,1982,Asia
11223,1982-05-09,Thailand,Korea Republic,0.0,3.0,King's Cup,Bangkok,Thailand,False,Away,1982,Asia
11224,1982-05-12,Argentina,Romania,1.0,0.0,Friendly,Rosario,Argentina,False,Home,1982,America
11225,1982-05-12,Morocco,Senegal,2.0,1.0,Friendly,Casablanca,Morocco,False,Home,1982,Africa
11226,1982-05-12,Norway,Germany,2.0,4.0,Friendly,Oslo,Norway,False,Away,1982,Europe
11227,1982-05-12,Trinidad and Tobago,Bermuda,4.0,2.0,Friendly,Port of Spain,Trinidad and Tobago,False,Home,1982,America
11228,1982-05-13,Thailand,Singapore,1.0,0.0,King's Cup,Bangkok,Thailand,False,Home,1982,Asia
11229,1982-05-15,Barbados,Bermuda,2.0,1.0,Friendly,Bridgetown,Barbados,False,Home,1982,America
11230,1982-05-15,Thailand,Singapore,2.0,2.0,King's Cup,Bangkok,Thailand,False,Draw,1982,Asia
11231,1982-05-17,Barbados,Bermuda,0.0,0.0,Friendly,Bridgetown,Barbados,False,Draw,1982,America
11232,1982-05-17,Thailand,Korea Republic,0.0,0.0,King's Cup,Bangkok,Thailand,False,Draw,1982,Asia
11233,1982-05-19,Austria,Denmark,1.0,0.0,Friendly,Vienna,Austria,False,Home,1982,Europe
11234,1982-05-19,Brazil,Switzerland,1.0,1.0,Friendly,Recife,Brazil,False,Draw,1982,America
11235,1982-05-21,Chile,Republic of Ireland,1.0,0.0,Friendly,Santiago,Chile,False,Home,1982,America
11236,1982-05-24,Scotland,Wales,1.0,0.0,British Championship,Glasgow,Scotland,False,Home,1982,Europe
11237,1982-05-25,England,Netherlands,2.0,0.0,Friendly,London,England,False,Home,1982,Europe
11238,1982-05-27,Brazil,Republic of Ireland,7.0,0.0,Friendly,Uberlândia,Brazil,False,Home,1982,America
11239,1982-05-27,Denmark,Belgium,1.0,0.0,Friendly,Copenhagen,Denmark,False,Home,1982,Europe
11240,1982-05-27,Wales,Northern Ireland,3.0,0.0,British Championship,Wrexham,Wales,False,Home,1982,Europe
11241,1982-05-28,Switzerland,Italy,1.0,1.0,Friendly,Geneva,Switzerland,False,Draw,1982,Europe
11242,1982-05-29,Scotland,England,0.0,1.0,British Championship,Glasgow,Scotland,False,Away,1982,Europe
11243,1982-05-30,Trinidad and Tobago,Republic of Ireland,2.0,1.0,Friendly,Arima,Trinidad and Tobago,False,Home,1982,America
11244,1982-06-02,France,Wales,0.0,1.0,Friendly,Toulouse,France,False,Away,1982,Europe
11245,1982-06-02,Iceland,England,1.0,1.0,Friendly,Reykjavík,Iceland,False,Draw,1982,Europe
11246,1982-06-02,Japan,Singapore,2.0,0.0,Kirin Cup,Hiroshima,Japan,False,Home,1982,Asia
11247,1982-06-03,Finland,England,1.0,4.0,Friendly,Helsinki,Finland,False,Away,1982,Europe
11248,1982-06-03,Sweden,Russia,1.0,1.0,Friendly,Solna,Sweden,False,Draw,1982,Europe
11249,1982-06-05,Malta,Iceland,2.0,1.0,UEFA Euro qualification,Messina,Italy,True,Home,1982,Europe
11250,1982-06-06,Liechtenstein,China PR,2.0,0.0,Friendly,Vaduz,Liechtenstein,False,Home,1982,Europe
11251,1982-06-06,Zimbabwe,Uganda,2.0,1.0,Friendly,Bulawayo,Zimbabwe,False,Home,1982,Africa
11252,1982-06-09,Korea Republic,India,1.0,0.0,Korea Cup,Busan,Korea Republic,False,Home,1982,Asia
11253,1982-06-10,Malaysia,Thailand,1.0,1.0,Korea Cup,Busan,Korea Republic,True,Draw,1982,Asia
11254,1982-06-11,Korea Republic,Bahrain,3.0,0.0,Korea Cup,Gwangju,Korea Republic,False,Home,1982,Asia
11255,1982-06-13,Argentina,Belgium,0.0,1.0,FIFA World Cup,Barcelona,Spain,True,Away,1982,Europe
11256,1982-06-13,Bahrain,India,0.0,0.0,Korea Cup,Incheon,Korea Republic,True,Draw,1982,Asia
11257,1982-06-13,Zimbabwe,Uganda,1.0,1.0,Friendly,Harare,Zimbabwe,False,Draw,1982,Africa
11258,1982-06-14,Brazil,Russia,2.0,1.0,FIFA World Cup,Seville,Spain,True,Home,1982,Europe
11259,1982-06-14,Italy,Poland,0.0,0.0,FIFA World Cup,Vigo,Spain,True,Draw,1982,Europe
11260,1982-06-15,Hungary,El Salvador,10.0,1.0,FIFA World Cup,Elche,Spain,True,Home,1982,Europe
11261,1982-06-15,Norway,Denmark,2.0,1.0,Nordic Championship,Oslo,Norway,False,Home,1982,Europe
11262,1982-06-15,Peru,Cameroon,0.0,0.0,FIFA World Cup,La Coruña,Spain,True,Draw,1982,Europe
11263,1982-06-15,Scotland,New Zealand,5.0,2.0,FIFA World Cup,Málaga,Spain,True,Home,1982,Europe
11264,1982-06-16,England,France,3.0,1.0,FIFA World Cup,Bilbao,Spain,True,Home,1982,Europe
11265,1982-06-16,Germany,Algeria,1.0,2.0,FIFA World Cup,Gijón,Spain,True,Away,1982,Europe
11266,1982-06-16,Spain,Honduras,1.0,1.0,FIFA World Cup,Valencia,Spain,False,Draw,1982,Europe
11267,1982-06-17,Chile,Austria,0.0,1.0,FIFA World Cup,Oviedo,Spain,True,Away,1982,Europe
11268,1982-06-17,Czechoslovakia,Kuwait,1.0,1.0,FIFA World Cup,Valladolid,Spain,True,Draw,1982,Europe
11269,1982-06-17,Yugoslavia,Northern Ireland,0.0,0.0,FIFA World Cup,Zaragoza,Spain,True,Draw,1982,Europe
11270,1982-06-18,Argentina,Hungary,4.0,1.0,FIFA World Cup,Alicante,Spain,True,Home,1982,Europe
11271,1982-06-18,Brazil,Scotland,4.0,1.0,FIFA World Cup,Seville,Spain,True,Home,1982,Europe
11272,1982-06-18,Italy,Peru,1.0,1.0,FIFA World Cup,Vigo,Spain,True,Draw,1982,Europe
11273,1982-06-19,Belgium,El Salvador,1.0,0.0,FIFA World Cup,Elche,Spain,True,Home,1982,Europe
11274,1982-06-19,Poland,Cameroon,0.0,0.0,FIFA World Cup,La Coruña,Spain,True,Draw,1982,Europe
11275,1982-06-19,Russia,New Zealand,3.0,0.0,FIFA World Cup,Málaga,Spain,True,Home,1982,Europe
11276,1982-06-20,England,Czechoslovakia,2.0,0.0,FIFA World Cup,Bilbao,Spain,True,Home,1982,Europe
11277,1982-06-20,Germany,Chile,4.0,1.0,FIFA World Cup,Gijón,Spain,True,Home,1982,Europe
11278,1982-06-20,Spain,Yugoslavia,2.0,1.0,FIFA World Cup,Valencia,Spain,False,Home,1982,Europe
11279,1982-06-21,Algeria,Austria,0.0,2.0,FIFA World Cup,Oviedo,Spain,True,Away,1982,Europe
11280,1982-06-21,France,Kuwait,4.0,1.0,FIFA World Cup,Valladolid,Spain,True,Home,1982,Europe
11281,1982-06-21,Honduras,Northern Ireland,1.0,1.0,FIFA World Cup,Zaragoza,Spain,True,Draw,1982,Europe
11282,1982-06-22,Belgium,Hungary,1.0,1.0,FIFA World Cup,Elche,Spain,True,Draw,1982,Europe
11283,1982-06-22,Poland,Peru,5.0,1.0,FIFA World Cup,La Coruña,Spain,True,Home,1982,Europe
11284,1982-06-22,Russia,Scotland,2.0,2.0,FIFA World Cup,Málaga,Spain,True,Draw,1982,Europe
11285,1982-06-22,Tunisia,China PR,1.0,0.0,Friendly,Hammam Lif,Tunisia,False,Home,1982,Africa
11286,1982-06-23,Argentina,El Salvador,2.0,0.0,FIFA World Cup,Alicante,Spain,True,Home,1982,Europe
11287,1982-06-23,Brazil,New Zealand,4.0,0.0,FIFA World Cup,Seville,Spain,True,Home,1982,Europe
11288,1982-06-23,Italy,Cameroon,1.0,1.0,FIFA World Cup,Vigo,Spain,True,Draw,1982,Europe
11289,1982-06-24,Algeria,Chile,3.0,2.0,FIFA World Cup,Oviedo,Spain,True,Home,1982,Europe
11290,1982-06-24,France,Czechoslovakia,1.0,1.0,FIFA World Cup,Valladolid,Spain,True,Draw,1982,Europe
11291,1982-06-24,Honduras,Yugoslavia,0.0,1.0,FIFA World Cup,Zaragoza,Spain,True,Away,1982,Europe
11292,1982-06-25,England,Kuwait,1.0,0.0,FIFA World Cup,Bilbao,Spain,True,Home,1982,Europe
11293,1982-06-25,Germany,Austria,1.0,0.0,FIFA World Cup,Gijón,Spain,True,Home,1982,Europe
11294,1982-06-25,Spain,Northern Ireland,0.0,1.0,FIFA World Cup,Valencia,Spain,False,Away,1982,Europe
11295,1982-06-26,Tunisia,China PR,1.0,2.0,Friendly,Tunis,Tunisia,False,Away,1982,Africa
11296,1982-06-27,Mozambique,Zimbabwe,1.0,1.0,Friendly,Maputo,Mozambique,False,Draw,1982,Africa
11297,1982-06-27,Trinidad and Tobago,Suriname,2.0,3.0,Friendly,Port of Spain,Trinidad and Tobago,False,Away,1982,America
11298,1982-06-28,Austria,France,0.0,1.0,FIFA World Cup,Madrid,Spain,True,Away,1982,Europe
11299,1982-06-28,Poland,Belgium,3.0,0.0,FIFA World Cup,Barcelona,Spain,True,Home,1982,Europe
11300,1982-06-29,Germany,England,0.0,0.0,FIFA World Cup,Madrid,Spain,True,Draw,1982,Europe
11301,1982-06-29,Italy,Argentina,2.0,1.0,FIFA World Cup,Barcelona,Spain,True,Home,1982,Europe
11302,1982-07-01,Austria,Northern Ireland,2.0,2.0,FIFA World Cup,Madrid,Spain,True,Draw,1982,Europe
11303,1982-07-01,Belgium,Russia,0.0,1.0,FIFA World Cup,Barcelona,Spain,True,Away,1982,Europe
11304,1982-07-02,Argentina,Brazil,1.0,3.0,FIFA World Cup,Barcelona,Spain,True,Away,1982,Europe
11305,1982-07-02,Spain,Germany,1.0,2.0,FIFA World Cup,Madrid,Spain,False,Away,1982,Europe
11306,1982-07-04,France,Northern Ireland,4.0,1.0,FIFA World Cup,Madrid,Spain,True,Home,1982,Europe
11307,1982-07-04,Poland,Russia,0.0,0.0,FIFA World Cup,Barcelona,Spain,True,Draw,1982,Europe
11308,1982-07-05,Italy,Brazil,3.0,2.0,FIFA World Cup,Barcelona,Spain,True,Home,1982,Europe
11309,1982-07-05,Spain,England,0.0,0.0,FIFA World Cup,Madrid,Spain,False,Draw,1982,Europe
11310,1982-07-06,Malawi,Tanzania,0.0,1.0,Friendly,Blantyre,Malawi,False,Away,1982,Africa
11311,1982-07-08,Germany,France,3.0,3.0,FIFA World Cup,Seville,Spain,True,Draw,1982,Europe
11312,1982-07-08,Malawi,Tanzania,2.0,0.0,Friendly,Lilongwe,Malawi,False,Home,1982,Africa
11313,1982-07-08,Poland,Italy,0.0,2.0,FIFA World Cup,Barcelona,Spain,True,Away,1982,Europe
11314,1982-07-10,Poland,France,3.0,2.0,FIFA World Cup,Alicante,Spain,True,Home,1982,Europe
11315,1982-07-11,Finland,Iceland,3.0,2.0,Friendly,Helsinki,Finland,False,Home,1982,Europe
11316,1982-07-11,Italy,Germany,3.0,1.0,FIFA World Cup,Madrid,Spain,True,Home,1982,Europe
11317,1982-07-21,China PR,Hong Kong,2.0,0.0,Friendly,Beijing,China PR,False,Home,1982,Asia
11318,1982-07-24,China PR,Morocco,3.0,3.0,Friendly,Beijing,China PR,False,Draw,1982,Asia
11319,1982-07-25,Hong Kong,Morocco,0.0,0.0,Friendly,Beijing,China PR,True,Draw,1982,Asia
11320,1982-08-01,Faroe Islands,Iceland,1.0,4.0,Friendly,Tórshavn,Faroe Islands,False,Away,1982,Europe
11321,1982-08-02,Faroe Islands,Iceland,0.0,4.0,Friendly,Gøta,Faroe Islands,False,Away,1982,Europe
11322,1982-08-05,Malaysia,Indonesia,0.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,False,Away,1982,Asia
11323,1982-08-06,India,Thailand,0.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,Draw,1982,Asia
11324,1982-08-07,Singapore,Ghana,0.0,3.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,Away,1982,Asia
11325,1982-08-09,Ghana,India,1.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,Home,1982,Asia
11326,1982-08-09,Malaysia,Pakistan,4.0,1.0,Friendly,Dhaka,Bangladesh,True,Home,1982,Asia
11327,1982-08-11,Denmark,Finland,3.0,2.0,Nordic Championship,Copenhagen,Denmark,False,Home,1982,Europe
11328,1982-08-11,Indonesia,Senegal,2.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,Draw,1982,Asia
11329,1982-08-11,Norway,Sweden,1.0,0.0,Nordic Championship,Oslo,Norway,False,Home,1982,Europe
11330,1982-08-11,Thailand,Ghana,1.0,4.0,Merdeka Tournament,Kota Bharu,Malaysia,True,Away,1982,Asia
11331,1982-08-12,Singapore,India,3.0,0.0,Merdeka Tournament,George Town,Malaysia,True,Home,1982,Asia
11332,1982-08-13,Malaysia,Senegal,1.0,0.0,Merdeka Tournament,Kuantan,Malaysia,False,Home,1982,Asia
11333,1982-08-14,Singapore,Thailand,2.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,Home,1982,Asia
11334,1982-08-20,Ghana,Senegal,2.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,Draw,1982,Asia
11335,1982-08-29,Mauritius,Zimbabwe,2.0,0.0,Friendly,Saint-Pierre,Réunion,True,Home,1982,Africa
11336,1982-08-30,Burundi,Rwanda,1.0,0.0,Friendly,Bujumbura,Burundi,False,Home,1982,Africa
11337,1982-08-31,France,Poland,0.0,4.0,Friendly,Paris,France,False,Away,1982,Europe
11338,1982-09-01,Iceland,Netherlands,1.0,1.0,UEFA Euro qualification,Reykjavík,Iceland,False,Draw,1982,Europe
11339,1982-09-01,Romania,Denmark,1.0,0.0,Friendly,Bucharest,Romania,False,Home,1982,Europe
11340,1982-09-07,Switzerland,Bulgaria,3.0,2.0,Friendly,St. Gallen,Switzerland,False,Home,1982,Europe
11341,1982-09-08,Finland,Poland,2.0,3.0,UEFA Euro qualification,Kuopio,Finland,False,Away,1982,Europe
11342,1982-09-08,Romania,Sweden,2.0,0.0,UEFA Euro qualification,Bucharest,Romania,False,Home,1982,Europe
11343,1982-09-12,Malawi,Zimbabwe,2.0,0.0,African Cup of Nations qualification,Lilongwe,Malawi,False,Home,1982,Africa
11344,1982-09-12,Tanzania,Uganda,1.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,Draw,1982,Africa
11345,1982-09-19,Somalia,Rwanda,0.0,1.0,African Cup of Nations qualification,Mogadishu,Somalia,False,Away,1982,Africa
11346,1982-09-22,Austria,Albania,5.0,0.0,UEFA Euro qualification,Vienna,Austria,False,Home,1982,Europe
11347,1982-09-22,Denmark,England,2.0,2.0,UEFA Euro qualification,Copenhagen,Denmark,False,Draw,1982,Europe
11348,1982-09-22,Finland,Portugal,0.0,2.0,UEFA Euro qualification,Helsinki,Finland,False,Away,1982,Europe
11349,1982-09-22,Germany,Belgium,0.0,0.0,Friendly,Munich,Germany,False,Draw,1982,Europe
11350,1982-09-22,Hungary,Turkey,5.0,0.0,Friendly,Győr,Hungary,False,Home,1982,Europe
11351,1982-09-22,Netherlands,Republic of Ireland,2.0,1.0,UEFA Euro qualification,Rotterdam,Netherlands,False,Home,1982,Europe
11352,1982-09-22,Wales,Norway,1.0,0.0,UEFA Euro qualification,Swansea,Wales,False,Home,1982,Europe
11353,1982-09-26,Uganda,Tanzania,3.0,2.0,African Cup of Nations qualification,Kampala,Uganda,False,Home,1982,Africa
11354,1982-10-01,Egypt,Zambia,3.0,5.0,Friendly,Cairo,Egypt,False,Away,1982,Africa
11355,1982-10-03,Burkina Faso,Niger,1.0,1.0,Friendly,Bobo Dioulasso,Upper Volta,False,Draw,1982,Africa
