,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,continent,weight
25585,2006-08-05,195.0,26.0,0.0,0.0,56.0,748.0,194.0,0.0,0.0,0.0,0.000625
25586,2006-08-08,87.0,197.0,1.0,0.0,56.0,1608.0,86.0,0.0,1.0,2.0,0.000625
25587,2006-08-09,95.0,188.0,2.0,0.0,56.0,1640.0,94.0,0.0,1.0,2.0,0.000625
25588,2006-08-09,96.0,91.0,0.0,1.0,56.0,66.0,95.0,0.0,2.0,2.0,0.000625
25589,2006-08-09,158.0,15.0,1.0,0.0,56.0,1369.0,157.0,0.0,1.0,2.0,0.000625
25590,2006-08-11,65.0,98.0,1.0,0.0,56.0,19.0,64.0,0.0,1.0,0.0,0.000625
25591,2006-08-12,85.0,164.0,1.0,2.0,56.0,1717.0,84.0,0.0,2.0,2.0,0.000625
25592,2006-08-13,65.0,98.0,1.0,0.0,56.0,19.0,64.0,0.0,1.0,0.0,0.000625
25593,2006-08-15,2.0,70.0,0.0,2.0,56.0,28.0,68.0,1.0,2.0,3.0,0.000625
25594,2006-08-15,74.0,186.0,2.0,0.0,56.0,261.0,60.0,1.0,1.0,3.0,0.000625
25595,2006-08-15,88.0,171.0,0.0,0.0,56.0,1353.0,87.0,0.0,0.0,3.0,0.000625
25596,2006-08-15,165.0,118.0,3.0,0.0,56.0,256.0,164.0,0.0,1.0,3.0,0.000625
25597,2006-08-15,166.0,92.0,1.0,1.0,56.0,331.0,165.0,0.0,0.0,3.0,0.000625
25598,2006-08-15,196.0,13.0,6.0,0.0,56.0,841.0,195.0,0.0,1.0,3.0,0.000625
25599,2006-08-15,203.0,29.0,0.0,0.0,56.0,1572.0,202.0,0.0,0.0,3.0,0.000625
25600,2006-08-16,11.0,102.0,2.0,0.0,2.0,1573.0,10.0,0.0,1.0,2.0,0.0625
25601,2006-08-16,12.0,86.0,1.0,2.0,56.0,599.0,11.0,0.0,2.0,3.0,0.000625
25602,2006-08-16,16.0,151.0,1.0,4.0,2.0,360.0,15.0,0.0,2.0,2.0,0.0625
25603,2006-08-16,18.0,4.0,3.0,0.0,56.0,1032.0,17.0,0.0,1.0,3.0,0.000625
25604,2006-08-16,19.0,97.0,0.0,0.0,97.0,273.0,18.0,0.0,0.0,3.0,0.0625
25605,2006-08-16,25.0,69.0,1.0,2.0,56.0,1465.0,24.0,0.0,2.0,3.0,0.000625
25606,2006-08-16,34.0,80.0,1.0,1.0,56.0,1383.0,68.0,1.0,0.0,3.0,0.000625
25607,2006-08-16,39.0,41.0,1.0,2.0,56.0,1458.0,38.0,0.0,2.0,1.0,0.000625
25608,2006-08-16,40.0,164.0,1.0,0.0,2.0,1630.0,39.0,0.0,1.0,2.0,0.0625
25609,2006-08-16,51.0,161.0,1.0,3.0,56.0,1680.0,50.0,0.0,2.0,3.0,0.000625
25610,2006-08-16,54.0,148.0,2.0,0.0,56.0,1167.0,53.0,0.0,1.0,3.0,0.000625
25611,2006-08-16,59.0,198.0,0.0,2.0,56.0,50.0,58.0,0.0,2.0,0.0,0.000625
25612,2006-08-16,61.0,76.0,4.0,0.0,56.0,974.0,60.0,0.0,1.0,3.0,0.000625
25613,2006-08-16,64.0,137.0,0.0,1.0,97.0,1593.0,63.0,0.0,2.0,3.0,0.0625
25614,2006-08-16,66.0,72.0,0.0,6.0,97.0,1639.0,65.0,0.0,2.0,3.0,0.0625
25615,2006-08-16,68.0,138.0,1.0,2.0,56.0,653.0,67.0,0.0,2.0,3.0,0.000625
25616,2006-08-16,73.0,177.0,3.0,0.0,56.0,570.0,72.0,0.0,1.0,3.0,0.000625
25617,2006-08-16,79.0,83.0,1.0,1.0,56.0,1023.0,192.0,1.0,0.0,1.0,0.000625
25618,2006-08-16,89.0,158.0,0.0,3.0,2.0,305.0,88.0,0.0,2.0,2.0,0.0625
25619,2006-08-16,87.0,179.0,1.0,1.0,2.0,1608.0,86.0,0.0,0.0,2.0,0.0625
25620,2006-08-16,152.0,131.0,0.0,4.0,56.0,485.0,151.0,0.0,2.0,3.0,0.000625
25621,2006-08-16,93.0,47.0,0.0,2.0,56.0,907.0,92.0,0.0,2.0,3.0,0.000625
25622,2006-08-16,53.0,160.0,0.0,1.0,56.0,1650.0,68.0,1.0,2.0,3.0,0.000625
25623,2006-08-16,95.0,204.0,2.0,0.0,2.0,1138.0,94.0,0.0,1.0,2.0,0.0625
25624,2006-08-16,96.0,197.0,1.0,2.0,2.0,66.0,95.0,0.0,2.0,2.0,0.0625
25625,2006-08-16,108.0,195.0,3.0,2.0,56.0,1656.0,107.0,0.0,1.0,0.0,0.000625
25626,2006-08-16,109.0,178.0,0.0,3.0,56.0,1695.0,108.0,0.0,2.0,3.0,0.000625
25627,2006-08-16,111.0,190.0,0.0,1.0,56.0,939.0,110.0,0.0,2.0,3.0,0.000625
25628,2006-08-16,122.0,110.0,3.0,2.0,56.0,361.0,121.0,0.0,1.0,3.0,0.000625
25629,2006-08-16,126.0,30.0,1.0,0.0,56.0,1335.0,125.0,0.0,1.0,0.0,0.000625
25630,2006-08-16,129.0,169.0,0.0,1.0,56.0,1764.0,128.0,0.0,2.0,0.0,0.000625
25631,2006-08-16,139.0,27.0,1.0,1.0,56.0,1190.0,138.0,0.0,0.0,3.0,0.000625
25632,2006-08-16,141.0,140.0,1.0,4.0,2.0,700.0,140.0,0.0,2.0,2.0,0.0625
25633,2006-08-16,146.0,143.0,0.0,2.0,56.0,898.0,145.0,0.0,2.0,1.0,0.000625
25634,2006-08-16,153.0,50.0,2.0,0.0,56.0,406.0,152.0,0.0,1.0,3.0,0.000625
25635,2006-08-16,154.0,104.0,1.0,0.0,56.0,1073.0,153.0,0.0,1.0,3.0,0.000625
25636,2006-08-16,157.0,1.0,0.0,3.0,56.0,1490.0,156.0,0.0,2.0,3.0,0.000625
25637,2006-08-16,189.0,117.0,0.0,1.0,56.0,1107.0,68.0,1.0,2.0,3.0,0.000625
25638,2006-08-16,199.0,85.0,2.0,2.0,2.0,1602.0,198.0,0.0,0.0,2.0,0.0625
25639,2006-08-16,201.0,84.0,0.0,0.0,56.0,985.0,200.0,0.0,0.0,1.0,0.000625
25640,2006-08-17,142.0,91.0,0.0,3.0,2.0,66.0,95.0,1.0,2.0,2.0,0.0625
25641,2006-08-19,206.0,26.0,1.0,0.0,26.0,938.0,205.0,0.0,1.0,0.0,0.000625
25642,2006-08-23,115.0,90.0,1.0,1.0,72.0,1496.0,114.0,0.0,0.0,2.0,0.000625
25643,2006-08-26,204.0,108.0,0.0,1.0,56.0,1443.0,203.0,0.0,2.0,2.0,0.000625
25644,2006-08-27,158.0,197.0,1.0,0.0,56.0,717.0,157.0,0.0,1.0,2.0,0.000625
25645,2006-08-29,186.0,135.0,1.0,1.0,56.0,918.0,185.0,0.0,0.0,0.0,0.000625
25646,2006-08-29,195.0,30.0,0.0,0.0,56.0,748.0,194.0,0.0,0.0,0.0,0.000625
25647,2006-08-29,204.0,108.0,1.0,1.0,56.0,1443.0,203.0,0.0,0.0,2.0,0.000625
25648,2006-09-01,54.0,149.0,4.0,2.0,56.0,275.0,53.0,0.0,1.0,3.0,0.000625
25649,2006-09-01,140.0,179.0,3.0,0.0,56.0,1083.0,139.0,0.0,1.0,2.0,0.000625
25650,2006-09-02,12.0,46.0,2.0,2.0,56.0,571.0,178.0,1.0,0.0,3.0,0.000625
25651,2006-09-02,14.0,36.0,3.0,1.0,21.0,646.0,47.0,1.0,1.0,1.0,0.000625
25652,2006-09-02,15.0,96.0,0.0,2.0,56.0,972.0,14.0,0.0,2.0,2.0,0.000625
25653,2006-09-02,18.0,1.0,2.0,2.0,97.0,1032.0,17.0,0.0,0.0,3.0,0.0625
25654,2006-09-02,48.0,192.0,6.0,0.0,21.0,646.0,47.0,0.0,1.0,1.0,0.000625
25655,2006-09-02,51.0,203.0,2.0,1.0,97.0,1614.0,50.0,0.0,1.0,3.0,0.0625
25656,2006-09-02,59.0,31.0,4.0,1.0,7.0,50.0,58.0,0.0,1.0,0.0,0.000625
25657,2006-09-02,61.0,4.0,5.0,0.0,97.0,974.0,60.0,0.0,1.0,3.0,0.0625
25658,2006-09-02,64.0,92.0,0.0,1.0,97.0,1593.0,63.0,0.0,2.0,3.0,0.0625
25659,2006-09-02,70.0,113.0,4.0,0.0,7.0,892.0,69.0,0.0,1.0,0.0,0.000625
25660,2006-09-02,72.0,69.0,0.0,3.0,97.0,1606.0,71.0,0.0,2.0,3.0,0.0625
25661,2006-09-02,73.0,152.0,1.0,0.0,97.0,1557.0,72.0,0.0,1.0,3.0,0.0625
25662,2006-09-02,86.0,139.0,1.0,4.0,97.0,279.0,85.0,0.0,2.0,3.0,0.0625
25663,2006-09-02,93.0,110.0,1.0,1.0,97.0,1106.0,92.0,0.0,0.0,3.0,0.0625
25664,2006-09-02,98.0,63.0,1.0,2.0,7.0,1094.0,97.0,0.0,2.0,0.0,0.000625
25665,2006-09-02,100.0,87.0,1.0,1.0,2.0,1487.0,99.0,0.0,0.0,2.0,0.0625
25666,2006-09-02,104.0,177.0,0.0,1.0,97.0,1362.0,103.0,0.0,2.0,3.0,0.0625
25667,2006-09-02,111.0,131.0,0.0,1.0,97.0,939.0,110.0,0.0,2.0,3.0,0.0625
25668,2006-09-02,118.0,25.0,2.0,5.0,97.0,109.0,117.0,0.0,2.0,3.0,0.0625
25669,2006-09-02,122.0,76.0,0.0,1.0,97.0,361.0,121.0,0.0,2.0,3.0,0.0625
25670,2006-09-02,136.0,135.0,2.0,0.0,7.0,12.0,135.0,0.0,1.0,0.0,0.000625
25671,2006-09-02,138.0,88.0,0.0,3.0,97.0,184.0,137.0,0.0,2.0,3.0,0.0625
25672,2006-09-02,148.0,68.0,1.0,3.0,97.0,296.0,147.0,0.0,2.0,3.0,0.0625
25673,2006-09-02,153.0,29.0,2.0,2.0,97.0,406.0,152.0,0.0,0.0,3.0,0.0625
25674,2006-09-02,159.0,66.0,6.0,0.0,97.0,588.0,158.0,0.0,1.0,3.0,0.0625
25675,2006-09-02,160.0,127.0,2.0,0.0,7.0,440.0,159.0,0.0,1.0,0.0,0.000625
25676,2006-09-02,161.0,13.0,1.0,0.0,97.0,185.0,160.0,0.0,1.0,3.0,0.0625
25677,2006-09-02,165.0,50.0,6.0,1.0,97.0,256.0,164.0,0.0,1.0,3.0,0.0625
25678,2006-09-02,169.0,43.0,0.0,0.0,7.0,727.0,168.0,0.0,0.0,0.0,0.000625
25679,2006-09-02,171.0,109.0,4.0,0.0,97.0,134.0,170.0,0.0,1.0,3.0,0.0625
25680,2006-09-02,178.0,201.0,1.0,0.0,56.0,163.0,178.0,0.0,1.0,3.0,0.000625
25681,2006-09-02,183.0,30.0,2.0,1.0,7.0,448.0,183.0,0.0,1.0,0.0,0.000625
25682,2006-09-02,195.0,106.0,3.0,0.0,7.0,748.0,194.0,0.0,1.0,0.0,0.000625
25683,2006-09-03,7.0,56.0,1.0,0.0,56.0,1542.0,6.0,0.0,1.0,1.0,0.000625
25684,2006-09-03,8.0,27.0,0.0,3.0,56.0,919.0,60.0,1.0,2.0,3.0,0.000625
25685,2006-09-03,38.0,206.0,0.0,2.0,7.0,1090.0,37.0,0.0,2.0,0.0,0.000625
25686,2006-09-03,44.0,129.0,3.0,2.0,7.0,794.0,43.0,0.0,1.0,0.0,0.000625
25687,2006-09-03,62.0,107.0,2.0,1.0,7.0,963.0,61.0,0.0,1.0,0.0,0.000625
25688,2006-09-03,65.0,108.0,1.0,0.0,7.0,19.0,64.0,0.0,1.0,0.0,0.000625
25689,2006-09-03,71.0,32.0,2.0,0.0,7.0,138.0,70.0,0.0,1.0,0.0,0.000625
25690,2006-09-03,80.0,2.0,0.0,0.0,7.0,402.0,79.0,0.0,0.0,0.0,0.000625
25691,2006-09-03,120.0,189.0,0.0,0.0,7.0,429.0,119.0,0.0,0.0,0.0,0.000625
25692,2006-09-03,155.0,34.0,0.0,3.0,7.0,787.0,154.0,0.0,2.0,0.0,0.000625
25693,2006-09-03,158.0,95.0,1.0,0.0,2.0,717.0,157.0,0.0,1.0,2.0,0.0625
25694,2006-09-03,163.0,117.0,0.0,0.0,7.0,552.0,162.0,0.0,0.0,0.0,0.000625
25695,2006-09-03,175.0,162.0,3.0,0.0,7.0,781.0,175.0,0.0,1.0,0.0,0.000625
25696,2006-09-03,186.0,21.0,2.0,1.0,7.0,918.0,185.0,0.0,1.0,0.0,0.000625
25697,2006-09-04,35.0,94.0,1.0,0.0,56.0,1062.0,34.0,0.0,1.0,1.0,0.000625
25698,2006-09-04,36.0,192.0,0.0,2.0,21.0,646.0,47.0,1.0,2.0,1.0,0.000625
25699,2006-09-04,48.0,14.0,6.0,0.0,21.0,646.0,47.0,0.0,1.0,1.0,0.000625
25700,2006-09-05,203.0,27.0,0.0,2.0,56.0,919.0,60.0,1.0,2.0,3.0,0.000625
25701,2006-09-06,1.0,153.0,0.0,2.0,97.0,1633.0,1.0,0.0,2.0,3.0,0.0625
25702,2006-09-06,9.0,19.0,0.0,1.0,97.0,1790.0,8.0,0.0,2.0,3.0,0.0625
25703,2006-09-06,12.0,201.0,0.0,1.0,56.0,163.0,178.0,1.0,2.0,3.0,0.000625
25704,2006-09-06,13.0,97.0,1.0,1.0,97.0,139.0,12.0,0.0,0.0,3.0,0.0625
25705,2006-09-06,25.0,86.0,1.0,3.0,97.0,1808.0,24.0,0.0,2.0,3.0,0.0625
25706,2006-09-06,29.0,166.0,3.0,0.0,97.0,1527.0,28.0,0.0,1.0,3.0,0.0625
25707,2006-09-06,48.0,36.0,7.0,0.0,21.0,646.0,47.0,0.0,1.0,1.0,0.000625
25708,2006-09-06,58.0,146.0,1.0,1.0,56.0,500.0,192.0,1.0,0.0,1.0,0.000625
25709,2006-09-06,68.0,149.0,1.0,1.0,97.0,653.0,67.0,0.0,0.0,3.0,0.0625
25710,2006-09-06,69.0,93.0,3.0,1.0,97.0,1392.0,68.0,0.0,1.0,3.0,0.0625
25711,2006-09-06,79.0,143.0,1.0,2.0,56.0,610.0,78.0,0.0,2.0,1.0,0.000625
25712,2006-09-06,84.0,60.0,2.0,0.0,56.0,1607.0,83.0,0.0,1.0,1.0,0.000625
25713,2006-09-06,85.0,199.0,0.0,0.0,2.0,1525.0,84.0,0.0,0.0,2.0,0.0625
25714,2006-09-06,88.0,54.0,0.0,2.0,97.0,1353.0,87.0,0.0,2.0,3.0,0.0625
25715,2006-09-06,91.0,142.0,2.0,2.0,2.0,38.0,196.0,1.0,0.0,2.0,0.0625
25716,2006-09-06,92.0,4.0,4.0,1.0,97.0,1139.0,130.0,1.0,1.0,3.0,0.0625
25717,2006-09-06,102.0,11.0,2.0,0.0,2.0,839.0,101.0,0.0,1.0,2.0,0.0625
25718,2006-09-06,110.0,159.0,1.0,2.0,97.0,764.0,109.0,0.0,2.0,3.0,0.0625
25719,2006-09-06,111.0,104.0,0.0,0.0,56.0,661.0,110.0,0.0,0.0,3.0,0.000625
25720,2006-09-06,137.0,61.0,0.0,1.0,97.0,1522.0,136.0,0.0,2.0,3.0,0.0625
25721,2006-09-06,131.0,18.0,3.0,0.0,97.0,504.0,130.0,0.0,1.0,3.0,0.0625
25722,2006-09-06,138.0,171.0,3.0,2.0,97.0,184.0,137.0,0.0,1.0,3.0,0.0625
25723,2006-09-06,139.0,122.0,2.0,0.0,97.0,1190.0,138.0,0.0,1.0,3.0,0.0625
25724,2006-09-06,140.0,141.0,5.0,0.0,2.0,1083.0,139.0,0.0,1.0,2.0,0.0625
25725,2006-09-06,148.0,161.0,1.0,1.0,97.0,1752.0,147.0,0.0,0.0,3.0,0.0625
25726,2006-09-06,151.0,16.0,3.0,0.0,2.0,472.0,150.0,0.0,1.0,2.0,0.0625
25727,2006-09-06,154.0,47.0,0.0,0.0,97.0,1073.0,153.0,0.0,0.0,3.0,0.0625
25728,2006-09-06,157.0,73.0,0.0,13.0,97.0,1490.0,156.0,0.0,2.0,3.0,0.0625
25729,2006-09-06,158.0,89.0,7.0,1.0,2.0,717.0,157.0,0.0,1.0,2.0,0.0625
25730,2006-09-06,164.0,40.0,0.0,0.0,2.0,1514.0,163.0,0.0,0.0,2.0,0.0625
25731,2006-09-06,165.0,51.0,0.0,3.0,97.0,256.0,164.0,0.0,2.0,3.0,0.0625
25732,2006-09-06,177.0,109.0,3.0,1.0,97.0,594.0,177.0,0.0,1.0,3.0,0.0625
25733,2006-09-06,178.0,46.0,2.0,0.0,56.0,571.0,178.0,0.0,1.0,3.0,0.000625
25734,2006-09-06,190.0,118.0,2.0,0.0,97.0,548.0,72.0,1.0,1.0,3.0,0.0625
25735,2006-09-06,192.0,14.0,2.0,3.0,21.0,646.0,47.0,1.0,2.0,1.0,0.000625
25736,2006-09-06,196.0,72.0,3.0,2.0,97.0,841.0,195.0,0.0,1.0,3.0,0.0625
25737,2006-09-06,197.0,96.0,0.0,0.0,2.0,1498.0,196.0,0.0,0.0,2.0,0.0625
25738,2006-09-06,204.0,95.0,0.0,1.0,2.0,1443.0,203.0,0.0,2.0,2.0,0.0625
25739,2006-09-15,83.0,57.0,3.0,1.0,56.0,1396.0,82.0,0.0,1.0,1.0,0.000625
25740,2006-09-17,56.0,17.0,0.0,5.0,56.0,597.0,55.0,0.0,2.0,1.0,0.000625
25741,2006-09-17,83.0,57.0,2.0,1.0,56.0,1281.0,82.0,0.0,1.0,1.0,0.000625
25742,2006-09-17,207.0,5.0,1.0,2.0,26.0,640.0,206.0,0.0,2.0,0.0,0.000625
25743,2006-09-20,7.0,6.0,5.0,3.0,21.0,1542.0,6.0,0.0,1.0,1.0,0.000625
25744,2006-09-22,7.0,17.0,1.0,3.0,21.0,1542.0,6.0,0.0,2.0,1.0,0.000625
25745,2006-09-24,17.0,6.0,7.0,1.0,21.0,1542.0,6.0,1.0,1.0,1.0,0.000625
25746,2006-09-27,94.0,173.0,4.0,0.0,21.0,791.0,93.0,0.0,1.0,1.0,0.000625
25747,2006-09-27,201.0,198.0,1.0,0.0,56.0,984.0,200.0,0.0,1.0,1.0,0.000625
25748,2006-09-27,194.0,22.0,0.0,6.0,21.0,345.0,193.0,0.0,2.0,1.0,0.000625
25749,2006-09-29,22.0,57.0,3.0,1.0,21.0,345.0,193.0,1.0,1.0,1.0,0.000625
25750,2006-09-29,173.0,83.0,1.0,7.0,21.0,791.0,93.0,1.0,2.0,1.0,0.000625
25751,2006-09-30,183.0,98.0,0.0,0.0,56.0,448.0,183.0,0.0,0.0,0.0,0.000625
25752,2006-10-01,94.0,83.0,2.0,0.0,21.0,791.0,93.0,0.0,1.0,1.0,0.000625
25753,2006-10-01,108.0,175.0,1.0,0.0,56.0,1656.0,107.0,0.0,1.0,0.0,0.000625
25754,2006-10-01,174.0,173.0,8.0,0.0,21.0,791.0,93.0,1.0,1.0,1.0,0.000625
25755,2006-10-01,194.0,57.0,1.0,6.0,21.0,345.0,193.0,0.0,2.0,1.0,0.000625
25756,2006-10-03,26.0,106.0,1.0,0.0,56.0,562.0,25.0,0.0,1.0,0.0,0.000625
25757,2006-10-04,87.0,91.0,2.0,0.0,56.0,66.0,95.0,1.0,1.0,2.0,0.000625
25758,2006-10-04,95.0,74.0,0.0,1.0,56.0,1794.0,94.0,0.0,2.0,2.0,0.000625
25759,2006-10-06,96.0,87.0,0.0,0.0,56.0,66.0,95.0,0.0,0.0,2.0,0.000625
25760,2006-10-06,109.0,12.0,1.0,2.0,56.0,1695.0,108.0,0.0,2.0,3.0,0.000625
25761,2006-10-07,2.0,71.0,1.0,0.0,7.0,51.0,2.0,0.0,1.0,0.0,0.000625
25762,2006-10-07,9.0,68.0,0.0,0.0,97.0,1790.0,8.0,0.0,0.0,3.0,0.0625
25763,2006-10-07,11.0,145.0,1.0,1.0,56.0,268.0,10.0,0.0,0.0,2.0,0.000625
25764,2006-10-07,26.0,59.0,0.0,0.0,7.0,562.0,25.0,0.0,0.0,0.0,0.000625
25765,2006-10-07,29.0,131.0,1.0,1.0,97.0,1527.0,28.0,0.0,0.0,3.0,0.0625
25766,2006-10-07,30.0,160.0,1.0,0.0,7.0,1195.0,29.0,0.0,1.0,0.0,0.000625
25767,2006-10-07,34.0,62.0,3.0,0.0,7.0,1789.0,33.0,0.0,1.0,0.0,0.000625
25768,2006-10-07,32.0,80.0,1.0,0.0,7.0,1306.0,31.0,0.0,1.0,0.0,0.000625
25769,2006-10-07,39.0,146.0,3.0,2.0,46.0,1739.0,38.0,0.0,1.0,1.0,0.000625
25770,2006-10-07,47.0,4.0,7.0,0.0,97.0,1798.0,46.0,0.0,1.0,3.0,0.0625
25771,2006-10-07,50.0,152.0,5.0,2.0,97.0,1134.0,49.0,0.0,1.0,3.0,0.0625
25772,2006-10-07,51.0,157.0,7.0,0.0,97.0,891.0,50.0,0.0,1.0,3.0,0.0625
25773,2006-10-07,54.0,138.0,0.0,0.0,97.0,407.0,53.0,0.0,0.0,3.0,0.0625
25774,2006-10-07,61.0,137.0,0.0,0.0,97.0,974.0,60.0,0.0,0.0,3.0,0.0625
25775,2006-10-07,66.0,110.0,0.0,1.0,97.0,1674.0,65.0,0.0,2.0,3.0,0.0625
25776,2006-10-07,73.0,72.0,2.0,0.0,56.0,1380.0,72.0,0.0,1.0,3.0,0.000625
25777,2006-10-07,76.0,139.0,1.0,0.0,97.0,1259.0,75.0,0.0,1.0,3.0,0.0625
25778,2006-10-07,79.0,84.0,2.0,3.0,56.0,538.0,192.0,1.0,2.0,1.0,0.000625
25779,2006-10-07,86.0,190.0,0.0,1.0,97.0,279.0,85.0,0.0,2.0,3.0,0.0625
25780,2006-10-07,93.0,196.0,2.0,0.0,97.0,1375.0,92.0,0.0,1.0,3.0,0.0625
25781,2006-10-07,97.0,148.0,0.0,1.0,97.0,54.0,96.0,0.0,2.0,3.0,0.0625
25782,2006-10-07,104.0,88.0,4.0,0.0,97.0,1362.0,103.0,0.0,1.0,3.0,0.0625
25783,2006-10-07,114.0,207.0,1.0,0.0,7.0,227.0,113.0,0.0,1.0,0.0,0.000625
25784,2006-10-07,122.0,25.0,2.0,2.0,97.0,361.0,121.0,0.0,0.0,3.0,0.0625
25785,2006-10-07,129.0,65.0,1.0,0.0,7.0,1764.0,128.0,0.0,1.0,0.0,0.000625
25786,2006-10-07,143.0,60.0,1.0,0.0,56.0,1218.0,142.0,0.0,1.0,1.0,0.000625
25787,2006-10-07,149.0,13.0,3.0,0.0,97.0,1296.0,148.0,0.0,1.0,3.0,0.0625
25788,2006-10-07,153.0,18.0,3.0,1.0,97.0,277.0,152.0,0.0,1.0,3.0,0.0625
25789,2006-10-07,154.0,92.0,1.0,1.0,97.0,1073.0,153.0,0.0,0.0,3.0,0.0625
25790,2006-10-07,159.0,69.0,1.0,0.0,97.0,588.0,158.0,0.0,1.0,3.0,0.0625
25791,2006-10-07,161.0,19.0,1.0,0.0,97.0,185.0,160.0,0.0,1.0,3.0,0.0625
25792,2006-10-07,162.0,120.0,2.0,1.0,7.0,1717.0,161.0,0.0,1.0,0.0,0.000625
25793,2006-10-07,166.0,111.0,2.0,0.0,97.0,331.0,165.0,0.0,1.0,3.0,0.0625
25794,2006-10-07,177.0,171.0,2.0,0.0,97.0,1529.0,177.0,0.0,1.0,3.0,0.0625
25795,2006-10-07,189.0,175.0,1.0,0.0,7.0,1337.0,188.0,0.0,1.0,0.0,0.000625
25796,2006-10-07,203.0,165.0,1.0,5.0,97.0,318.0,202.0,0.0,2.0,3.0,0.0625
25797,2006-10-08,5.0,98.0,3.0,1.0,7.0,927.0,4.0,0.0,1.0,0.0,0.000625
25798,2006-10-08,21.0,163.0,2.0,0.0,7.0,415.0,20.0,0.0,1.0,0.0,0.000625
25799,2006-10-08,31.0,119.0,3.0,1.0,7.0,281.0,30.0,0.0,1.0,0.0,0.000625
25800,2006-10-08,43.0,38.0,3.0,1.0,7.0,257.0,42.0,0.0,1.0,0.0,0.000625
25801,2006-10-08,53.0,70.0,5.0,0.0,7.0,9.0,52.0,0.0,1.0,0.0,0.000625
25802,2006-10-08,94.0,35.0,2.0,1.0,56.0,791.0,93.0,0.0,1.0,1.0,0.000625
25803,2006-10-08,100.0,74.0,1.0,3.0,56.0,1487.0,99.0,0.0,2.0,2.0,0.000625
25804,2006-10-08,106.0,136.0,0.0,1.0,7.0,999.0,105.0,0.0,2.0,0.0,0.000625
25805,2006-10-08,107.0,155.0,3.0,2.0,7.0,1052.0,106.0,0.0,1.0,0.0,0.000625
25806,2006-10-08,108.0,44.0,1.0,1.0,7.0,1656.0,107.0,0.0,0.0,0.0,0.000625
25807,2006-10-08,117.0,186.0,1.0,0.0,7.0,146.0,116.0,0.0,1.0,0.0,0.000625
25808,2006-10-08,127.0,183.0,0.0,0.0,7.0,982.0,126.0,0.0,0.0,0.0,0.000625
25809,2006-10-08,135.0,195.0,0.0,0.0,7.0,1132.0,134.0,0.0,0.0,0.0,0.000625
25810,2006-10-08,206.0,169.0,0.0,1.0,7.0,938.0,205.0,0.0,2.0,0.0,0.000625
25811,2006-10-10,27.0,58.0,2.0,1.0,56.0,1529.0,177.0,1.0,1.0,3.0,0.000625
25812,2006-10-10,84.0,79.0,2.0,1.0,56.0,108.0,192.0,1.0,1.0,1.0,0.000625
25813,2006-10-11,4.0,137.0,0.0,3.0,97.0,1450.0,3.0,0.0,2.0,3.0,0.0625
25814,2006-10-11,11.0,15.0,2.0,0.0,2.0,1573.0,10.0,0.0,1.0,2.0,0.0625
25815,2006-10-11,12.0,178.0,2.0,1.0,56.0,690.0,11.0,0.0,1.0,3.0,0.000625
25816,2006-10-11,16.0,199.0,0.0,4.0,2.0,460.0,15.0,0.0,2.0,2.0,0.0625
25817,2006-10-11,18.0,166.0,4.0,2.0,97.0,1032.0,17.0,0.0,1.0,3.0,0.0625
25818,2006-10-11,19.0,13.0,3.0,0.0,97.0,273.0,18.0,0.0,1.0,3.0,0.0625
25819,2006-10-11,25.0,76.0,0.0,4.0,97.0,1808.0,24.0,0.0,2.0,3.0,0.0625
25820,2006-10-11,47.0,61.0,2.0,0.0,97.0,1798.0,46.0,0.0,1.0,3.0,0.0625
25821,2006-10-11,69.0,66.0,5.0,0.0,97.0,1054.0,68.0,0.0,1.0,3.0,0.0625
25822,2006-10-11,72.0,93.0,1.0,3.0,97.0,1606.0,71.0,0.0,2.0,3.0,0.0625
25823,2006-10-11,88.0,177.0,1.0,2.0,97.0,1353.0,87.0,0.0,2.0,3.0,0.0625
25824,2006-10-11,89.0,95.0,0.0,3.0,2.0,149.0,88.0,0.0,2.0,2.0,0.0625
25825,2006-10-11,91.0,164.0,4.0,2.0,2.0,38.0,196.0,1.0,1.0,2.0,0.0625
25826,2006-10-11,152.0,51.0,1.0,1.0,97.0,485.0,151.0,0.0,0.0,3.0,0.0625
25827,2006-10-11,97.0,68.0,0.0,2.0,97.0,54.0,96.0,0.0,2.0,3.0,0.0625
25828,2006-10-11,100.0,179.0,1.0,1.0,2.0,1487.0,99.0,0.0,0.0,2.0,0.0625
25829,2006-10-11,102.0,110.0,1.0,0.0,56.0,839.0,101.0,0.0,1.0,2.0,0.000625
25830,2006-10-11,109.0,54.0,0.0,4.0,97.0,1695.0,108.0,0.0,2.0,3.0,0.0625
25831,2006-10-11,111.0,29.0,0.0,1.0,97.0,939.0,110.0,0.0,2.0,3.0,0.0625
25832,2006-10-11,118.0,86.0,2.0,1.0,97.0,109.0,117.0,0.0,1.0,3.0,0.0625
25833,2006-10-11,131.0,1.0,2.0,1.0,97.0,67.0,130.0,0.0,1.0,3.0,0.0625
25834,2006-10-11,138.0,104.0,1.0,0.0,97.0,184.0,137.0,0.0,1.0,3.0,0.0625
25835,2006-10-11,140.0,197.0,2.0,1.0,2.0,1083.0,139.0,0.0,1.0,2.0,0.0625
