,Unnamed: 0.1,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,continent
17830,20036,1996-11-09,Netherlands,Wales,7.0,1.0,FIFA World Cup qualification,Eindhoven,Netherlands,False,Home,1996,Europe
17831,20037,1996-11-09,Nigeria,Burkina Faso,2.0,0.0,FIFA World Cup qualification,Lagos,Nigeria,False,Home,1996,Africa
17832,20038,1996-11-09,Portugal,Ukraine,1.0,0.0,FIFA World Cup qualification,Porto,Portugal,False,Home,1996,Europe
17833,20039,1996-11-09,South Africa,Congo DR,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,False,Home,1996,Africa
17834,20040,1996-11-10,Angola,Zimbabwe,2.0,1.0,FIFA World Cup qualification,Luanda,Angola,False,Home,1996,Africa
17835,20041,1996-11-10,Azerbaijan,Hungary,0.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,False,Away,1996,Europe
17836,20042,1996-11-10,Bolivia,Colombia,2.0,2.0,FIFA World Cup qualification,La Paz,Bolivia,False,Draw,1996,America
17837,20043,1996-11-10,Congo,Zambia,1.0,0.0,FIFA World Cup qualification,Pointe-Noire,Congo,False,Home,1996,Africa
17838,20044,1996-11-10,Croatia,Greece,1.0,1.0,FIFA World Cup qualification,Zagreb,Croatia,False,Draw,1996,Europe
17839,20045,1996-11-10,Cyprus,Israel,2.0,0.0,FIFA World Cup qualification,Limassol,Cyprus,False,Home,1996,Europe
17840,20046,1996-11-10,El Salvador,Panama,3.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,False,Home,1996,America
17841,20047,1996-11-10,Gabon,Ghana,1.0,1.0,FIFA World Cup qualification,Libreville,Gabon,False,Draw,1996,Africa
17842,20048,1996-11-10,Guinea,Kenya,3.0,1.0,FIFA World Cup qualification,Conakry,Guinea,False,Home,1996,Africa
17843,20049,1996-11-10,Republic of Ireland,Iceland,0.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,Draw,1996,Europe
17844,20050,1996-11-10,Liberia,Tunisia,0.0,1.0,FIFA World Cup qualification,Accra,Ghana,True,Away,1996,Africa
17845,20051,1996-11-10,Luxembourg,Russia,0.0,4.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Away,1996,Europe
17846,20052,1996-11-10,Paraguay,Ecuador,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,Home,1996,America
17847,20053,1996-11-10,Peru,Venezuela,4.0,1.0,FIFA World Cup qualification,Lima,Peru,False,Home,1996,America
17848,20054,1996-11-10,Poland,Moldova,2.0,1.0,FIFA World Cup qualification,Katowice,Poland,False,Home,1996,Europe
17849,20055,1996-11-10,Scotland,Sweden,1.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False,Home,1996,Europe
17850,20056,1996-11-10,Serbia,Czech Republic,1.0,0.0,FIFA World Cup qualification,Belgrade,Yugoslavia,True,Home,1996,Europe
17851,20057,1996-11-10,Slovenia,Bosnia and Herzegovina,1.0,2.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,Away,1996,Europe
17852,20058,1996-11-10,Switzerland,Norway,0.0,1.0,FIFA World Cup qualification,Berne,Switzerland,False,Away,1996,Europe
17853,20059,1996-11-10,Togo,Cameroon,2.0,4.0,FIFA World Cup qualification,Lomé,Togo,False,Away,1996,Africa
17854,20060,1996-11-10,Turkey,San Marino,7.0,0.0,FIFA World Cup qualification,Istanbul,Turkey,False,Home,1996,Europe
17855,20061,1996-11-10,USA,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,Richmond,USA,False,Home,1996,America
17856,20062,1996-11-11,Tonga,Cook Islands,2.0,0.0,FIFA World Cup qualification,Nuku'alofa,Tonga,False,Home,1996,Oceania
17857,20063,1996-11-12,Chile,Uruguay,1.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,Home,1996,America
17858,20064,1996-11-13,Andorra,Estonia,1.0,6.0,Friendly,Sant Julià de Lòria,Andorra,False,Away,1996,Europe
17859,20065,1996-11-13,Brazil,Cameroon,2.0,0.0,Friendly,Curitiba,Brazil,False,Home,1996,America
17860,20066,1996-11-13,Lebanon,IR Iran,0.0,0.0,Friendly,Beirut,Lebanon,False,Draw,1996,Asia
17861,20067,1996-11-13,Samoa,Cook Islands,2.0,1.0,FIFA World Cup qualification,Nuku'alofa,Tonga,True,Home,1996,Oceania
17862,20068,1996-11-13,Spain,Slovakia,4.0,1.0,FIFA World Cup qualification,Santa Cruz de Tenerife,Spain,False,Home,1996,Europe
17863,20069,1996-11-15,Tonga,Samoa,1.0,0.0,FIFA World Cup qualification,Nuku'alofa,Tonga,False,Home,1996,Oceania
17864,20070,1996-11-15,United Arab Emirates,Malta,0.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,Draw,1996,Asia
17865,20071,1996-11-16,Estonia,Indonesia,3.0,0.0,Friendly,Celle Ligure,Italy,True,Home,1996,Europe
17866,20072,1996-11-16,Saudi Arabia,Syria,3.0,1.0,Friendly,Jeddah,Saudi Arabia,False,Home,1996,Asia
17867,20073,1996-11-17,Costa Rica,Guatemala,3.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,Home,1996,America
17868,20074,1996-11-17,Jamaica,Mexico,1.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,Home,1996,America
17869,20075,1996-11-17,Sudan,Uganda,1.0,1.0,CECAFA Cup,Khartoum,Sudan,False,Draw,1996,Africa
17870,20076,1996-11-19,Kenya,Rwanda,2.0,1.0,CECAFA Cup,Kassala,Sudan,True,Home,1996,Africa
17871,20077,1996-11-19,Kuwait,Syria,2.0,2.0,Friendly,Kuwait City,Kuwait,False,Draw,1996,Asia
17872,20078,1996-11-19,Saudi Arabia,Mali,1.0,3.0,Friendly,Riyadh,Saudi Arabia,False,Away,1996,Asia
17873,20079,1996-11-19,United Arab Emirates,Uzbekistan,4.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,False,Home,1996,Asia
17874,20080,1996-11-20,El Salvador,Mexico,1.0,3.0,Friendly,Los Angeles,USA,True,Away,1996,America
17875,20081,1996-11-22,Kuwait,Mali,4.0,2.0,Friendly,Kuwait City,Kuwait,False,Home,1996,Asia
17876,20083,1996-11-22,Tanzania,Uganda,0.0,1.0,CECAFA Cup,Khartoum,Sudan,True,Away,1996,Africa
17877,20084,1996-11-22,United Arab Emirates,Uzbekistan,2.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,Home,1996,Asia
17878,20085,1996-11-23,Korea Republic,Colombia,4.0,1.0,Friendly,Suwon,Korea Republic,False,Home,1996,Asia
17879,20086,1996-11-24,Guatemala,Costa Rica,1.0,0.0,FIFA World Cup qualification,Los Angeles,USA,True,Home,1996,America
17880,20087,1996-11-24,Indonesia,Iraq,0.0,4.0,Friendly,Genoa,Italy,True,Away,1996,Europe
17881,20089,1996-11-24,Mali,Burkina Faso,2.0,0.0,Friendly,Bamako,Mali,False,Home,1996,Africa
17882,20090,1996-11-24,Sudan,Tanzania,3.0,2.0,CECAFA Cup,Khartoum,Sudan,False,Home,1996,Africa
17883,20091,1996-11-24,Trinidad and Tobago,USA,0.0,1.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,Away,1996,America
17884,20092,1996-11-25,IR Iran,Turkmenistan,0.0,1.0,Friendly,Teheran,IR Iran,False,Away,1996,Asia
17885,20093,1996-11-26,China PR,Korea Republic,2.0,3.0,Friendly,Guangzhou,China PR,False,Away,1996,Asia
17886,20094,1996-11-26,United Arab Emirates,Syria,1.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,False,Draw,1996,Asia
17887,20095,1996-11-27,Malta,North Macedonia,0.0,2.0,Friendly,Attard,Malta,False,Away,1996,Europe
17888,20096,1996-11-27,Uganda,Kenya,2.0,0.0,CECAFA Cup,Khartoum,Sudan,True,Home,1996,Africa
17889,20097,1996-11-28,United Arab Emirates,Syria,1.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,Home,1996,Asia
17890,20098,1996-11-29,Saudi Arabia,Indonesia,4.0,1.0,Friendly,Dammam,Saudi Arabia,False,Home,1996,Asia
17891,20099,1996-11-29,Sudan,Kenya,1.0,1.0,Friendly,Khartoum,Sudan,False,Draw,1996,Africa
17892,20100,1996-12-01,Costa Rica,USA,2.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,Home,1996,America
17893,20101,1996-12-01,El Salvador,Cuba,3.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,Home,1996,America
17894,20102,1996-12-04,Indonesia,Kuwait,2.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,Draw,1996,Asia
17895,20103,1996-12-04,United Arab Emirates,Korea Republic,1.0,1.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,Draw,1996,Asia
17896,20104,1996-12-05,IR Iran,Iraq,1.0,2.0,AFC Asian Cup,Dubai,United Arab Emirates,True,Away,1996,Asia
17897,20105,1996-12-05,Lebanon,Georgia,4.0,2.0,Friendly,Beirut,Lebanon,False,Home,1996,Asia
17898,20106,1996-12-05,Saudi Arabia,Thailand,6.0,0.0,AFC Asian Cup,Dubai,United Arab Emirates,True,Home,1996,Asia
17899,20107,1996-12-06,China PR,Uzbekistan,0.0,2.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,Away,1996,Asia
17900,20108,1996-12-06,Japan,Syria,2.0,1.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,Home,1996,Asia
17901,20109,1996-12-07,Korea Republic,Indonesia,4.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,Home,1996,Asia
17902,20110,1996-12-07,United Arab Emirates,Kuwait,3.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,Home,1996,Asia
17903,20111,1996-12-08,Guatemala,Trinidad and Tobago,2.0,1.0,FIFA World Cup qualification,Los Angeles,USA,True,Home,1996,America
17904,20112,1996-12-08,Lebanon,Georgia,3.0,2.0,Friendly,Beirut,Lebanon,False,Home,1996,Asia
17905,20113,1996-12-08,Saudi Arabia,Iraq,1.0,0.0,AFC Asian Cup,Dubai,United Arab Emirates,True,Home,1996,Asia
17906,20114,1996-12-08,Thailand,IR Iran,1.0,3.0,AFC Asian Cup,Dubai,United Arab Emirates,True,Away,1996,Asia
17907,20115,1996-12-09,Japan,Uzbekistan,4.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,Home,1996,Asia
17908,20116,1996-12-09,Syria,China PR,0.0,3.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,Away,1996,Asia
17909,20117,1996-12-10,Kuwait,Korea Republic,2.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,Home,1996,Asia
17910,20118,1996-12-10,United Arab Emirates,Indonesia,2.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,Home,1996,Asia
17911,20119,1996-12-11,Czech Republic,Nigeria,2.0,1.0,King Hassan II Tournament,Casablanca,Morocco,True,Home,1996,Africa
17912,20120,1996-12-11,Iraq,Thailand,4.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True,Home,1996,Asia
17913,20121,1996-12-11,Morocco,Croatia,2.0,2.0,King Hassan II Tournament,Casablanca,Morocco,False,Draw,1996,Africa
17914,20122,1996-12-11,Saudi Arabia,IR Iran,0.0,3.0,AFC Asian Cup,Dubai,United Arab Emirates,True,Away,1996,Asia
17915,20123,1996-12-12,Croatia,Czech Republic,1.0,1.0,King Hassan II Tournament,Casablanca,Morocco,True,Draw,1996,Africa
17916,20124,1996-12-12,Japan,China PR,1.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,Home,1996,Asia
17917,20125,1996-12-12,Morocco,Nigeria,2.0,0.0,King Hassan II Tournament,Casablanca,Morocco,False,Home,1996,Africa
17918,20126,1996-12-12,Uzbekistan,Syria,1.0,2.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,Away,1996,Asia
17919,20127,1996-12-14,Belgium,Netherlands,0.0,3.0,FIFA World Cup qualification,Brussels,Belgium,False,Away,1996,Europe
17920,20128,1996-12-14,Cyprus,Bulgaria,1.0,3.0,FIFA World Cup qualification,Limassol,Cyprus,False,Away,1996,Europe
17921,20129,1996-12-14,Kenya,Zambia,1.0,0.0,Friendly,Nairobi,Kenya,False,Home,1996,Africa
17922,20130,1996-12-14,North Macedonia,Romania,0.0,3.0,FIFA World Cup qualification,Skopje,North Macedonia,False,Away,1996,Europe
17923,20131,1996-12-14,Northern Ireland,Albania,2.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,Home,1996,Europe
17924,20132,1996-12-14,Portugal,Germany,0.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False,Draw,1996,Europe
17925,20133,1996-12-14,Spain,Serbia,2.0,0.0,FIFA World Cup qualification,Valencia,Spain,False,Home,1996,Europe
17926,20134,1996-12-14,USA,Costa Rica,2.0,1.0,FIFA World Cup qualification,Palo Alto,USA,False,Home,1996,America
17927,20135,1996-12-14,Wales,Turkey,0.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,Draw,1996,Europe
17928,20136,1996-12-15,Argentina,Chile,1.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,Draw,1996,America
17929,20137,1996-12-15,Bolivia,Paraguay,0.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,Draw,1996,America
17930,20138,1996-12-15,El Salvador,Canada,0.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,False,Away,1996,America
17931,20139,1996-12-15,Israel,Luxembourg,1.0,0.0,FIFA World Cup qualification,Ramat-Gan,Israel,False,Home,1996,Europe
17932,20140,1996-12-15,Kenya,Zambia,0.0,2.0,Friendly,Mombasa,Kenya,False,Away,1996,Africa
17933,20141,1996-12-15,Kuwait,Japan,2.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,Home,1996,Asia
17934,20142,1996-12-15,Panama,Cuba,3.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,Home,1996,America
17935,20143,1996-12-15,United Arab Emirates,Iraq,1.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,Home,1996,Asia
17936,20144,1996-12-15,Uruguay,Peru,2.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,Home,1996,America
17937,20145,1996-12-15,Venezuela,Colombia,0.0,2.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,Away,1996,America
17938,20146,1996-12-16,Korea Republic,IR Iran,2.0,6.0,AFC Asian Cup,Dubai,United Arab Emirates,True,Away,1996,Asia
17939,20147,1996-12-16,Saudi Arabia,China PR,4.0,3.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,Home,1996,Asia
17940,20148,1996-12-18,Brazil,Bosnia and Herzegovina,1.0,0.0,Friendly,Manaus,Brazil,False,Home,1996,America
17941,20149,1996-12-18,Malta,Spain,0.0,3.0,FIFA World Cup qualification,Attard,Malta,False,Away,1996,Europe
17942,20150,1996-12-19,IR Iran,Saudi Arabia,0.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,Draw,1996,Asia
17943,20151,1996-12-19,United Arab Emirates,Kuwait,1.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,Home,1996,Asia
17944,20152,1996-12-20,Burkina Faso,Gabon,1.0,1.0,Friendly,Cotonou,Benin,True,Draw,1996,Africa
17945,20153,1996-12-21,Costa Rica,Trinidad and Tobago,2.0,1.0,FIFA World Cup qualification,Cartago,Costa Rica,False,Home,1996,America
17946,20154,1996-12-21,Guatemala,USA,2.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,True,Draw,1996,America
17947,20155,1996-12-21,IR Iran,Kuwait,1.0,1.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,Draw,1996,Asia
17948,20156,1996-12-21,United Arab Emirates,Saudi Arabia,0.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,Draw,1996,Asia
17949,20157,1996-12-21,Zimbabwe,Tanzania,2.0,2.0,Friendly,Harare,Zimbabwe,False,Draw,1996,Africa
17950,20158,1996-12-22,Benin,Gabon,3.0,3.0,Friendly,Cotonou,Benin,False,Draw,1996,Africa
17951,20159,1996-12-22,Burkina Faso,Ghana,2.0,1.0,Friendly,Cotonou,Benin,True,Home,1996,Africa
17952,20160,1996-12-24,Benin,Ghana,1.0,1.0,Friendly,Cotonou,Benin,False,Draw,1996,Africa
17953,20161,1996-12-25,Benin,Burkina Faso,1.0,1.0,Friendly,Cotonou,Benin,False,Draw,1996,Africa
17954,20162,1996-12-25,Gabon,Ghana,1.0,1.0,Friendly,Cotonou,Benin,True,Draw,1996,Africa
17955,20164,1996-12-27,Benin,Burkina Faso,0.0,0.0,Friendly,Cotonou,Benin,False,Draw,1996,Africa
17956,20165,1996-12-28,Argentina,Serbia,2.0,3.0,Friendly,Mar del Plata,Argentina,False,Away,1996,America
17957,20166,1997-01-04,Chile,Armenia,7.0,0.0,Friendly,Viña del Mar,Chile,False,Home,1997,America
17958,20167,1997-01-04,Tunisia,Algeria,0.0,0.0,Friendly,Sfax,Tunisia,False,Draw,1997,Africa
17959,20168,1997-01-05,Egypt,Belarus,2.0,0.0,Friendly,Alexandria,Egypt,False,Home,1997,Africa
17960,20169,1997-01-06,Paraguay,Armenia,2.0,0.0,Friendly,Asunción,Paraguay,False,Home,1997,America
17961,20170,1997-01-06,Togo,Ghana,4.0,0.0,Friendly,Lomé,Togo,False,Home,1997,Africa
17962,20171,1997-01-08,Côte d'Ivoire,Guinea,2.0,1.0,Friendly,Bouaké,Côte d'Ivoire,False,Home,1997,Africa
17963,20172,1997-01-11,Namibia,Liberia,0.0,0.0,FIFA World Cup qualification,Windhoek,Namibia,False,Draw,1997,Africa
17964,20173,1997-01-11,Sierra Leone,Gabon,1.0,0.0,FIFA World Cup qualification,Freetown,Sierra Leone,False,Home,1997,Africa
17965,20174,1997-01-11,Zambia,South Africa,0.0,0.0,FIFA World Cup qualification,Lusaka,Zambia,False,Draw,1997,Africa
17966,20175,1997-01-12,Bolivia,Ecuador,2.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,Home,1997,America
17967,20176,1997-01-12,Burkina Faso,Guinea,0.0,2.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,Away,1997,Africa
17968,20177,1997-01-12,Cameroon,Angola,0.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,Draw,1997,Africa
17969,20179,1997-01-12,Ghana,Morocco,2.0,2.0,FIFA World Cup qualification,Kumasi,Ghana,False,Draw,1997,Africa
17970,20180,1997-01-12,Kenya,Nigeria,1.0,1.0,FIFA World Cup qualification,Nairobi,Kenya,False,Draw,1997,Africa
17971,20181,1997-01-12,Lebanon,Algeria,2.0,2.0,Friendly,Beirut,Lebanon,False,Draw,1997,Asia
17972,20182,1997-01-12,Peru,Chile,2.0,1.0,FIFA World Cup qualification,Lima,Peru,False,Home,1997,America
17973,20183,1997-01-12,Tunisia,Egypt,1.0,0.0,FIFA World Cup qualification,Tunis,Tunisia,False,Home,1997,Africa
17974,20184,1997-01-12,Uruguay,Argentina,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,Draw,1997,America
17975,20185,1997-01-12,Venezuela,Paraguay,0.0,2.0,FIFA World Cup qualification,Mérida,Venezuela,False,Away,1997,America
17976,20186,1997-01-12,Zimbabwe,Togo,3.0,0.0,FIFA World Cup qualification,Harare,Zimbabwe,False,Home,1997,Africa
17977,20187,1997-01-17,USA,Peru,0.0,1.0,USA Cup,San Diego,USA,False,Away,1997,America
17978,20188,1997-01-18,Australia,New Zealand,1.0,0.0,Friendly,Melbourne,Australia,False,Home,1997,Asia
17979,20189,1997-01-18,Korea Republic,Norway,1.0,0.0,Friendly,Melbourne,Australia,True,Home,1997,Asia
17980,20190,1997-01-19,Benin,Togo,1.0,1.0,Friendly,Cotonou,Benin,False,Draw,1997,Africa
17981,20191,1997-01-19,Mozambique,Zimbabwe,1.0,2.0,Friendly,Maputo,Mozambique,False,Away,1997,Africa
17982,20192,1997-01-19,USA,Mexico,0.0,2.0,USA Cup,Pasadena,USA,False,Away,1997,America
17983,20193,1997-01-22,Australia,Korea Republic,2.0,1.0,Friendly,Brisbane,Australia,False,Home,1997,Asia
17984,20194,1997-01-22,Israel,Greece,1.0,1.0,Friendly,Jerusalem,Israel,False,Draw,1997,Europe
17985,20195,1997-01-22,Italy,Northern Ireland,2.0,0.0,Friendly,Palermo,Italy,False,Home,1997,Europe
17986,20196,1997-01-22,Mexico,Peru,0.0,0.0,USA Cup,Pasadena,USA,True,Draw,1997,America
17987,20197,1997-01-22,New Zealand,Norway,0.0,3.0,Friendly,Brisbane,Australia,True,Away,1997,Asia
17988,20198,1997-01-22,Portugal,France,0.0,2.0,Friendly,Braga,Portugal,False,Away,1997,Europe
17989,20199,1997-01-25,Australia,Norway,1.0,0.0,Friendly,Sydney,Australia,False,Home,1997,Asia
17990,20200,1997-01-25,Korea Republic,New Zealand,3.0,1.0,Friendly,Sydney,Australia,True,Home,1997,Asia
17991,20201,1997-01-25,Malawi,Zambia,0.0,2.0,African Cup of Nations qualification,Blantyre,Malawi,False,Away,1997,Africa
17992,20202,1997-01-26,Cameroon,Namibia,4.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,Home,1997,Africa
17993,20203,1997-01-26,Chile,Honduras,3.0,2.0,Friendly,Santiago,Chile,False,Home,1997,America
17994,20204,1997-01-26,Guinea,Tunisia,1.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False,Home,1997,Africa
17995,20205,1997-01-26,Côte d'Ivoire,Benin,1.0,0.0,African Cup of Nations qualification,Bouaké,Côte d'Ivoire,False,Home,1997,Africa
17996,20206,1997-01-26,Lebanon,Estonia,2.0,0.0,Friendly,Beirut,Lebanon,False,Home,1997,Asia
17997,20207,1997-01-26,Liberia,Togo,1.0,2.0,African Cup of Nations qualification,Accra,Ghana,True,Away,1997,Africa
17998,20208,1997-01-26,Mali,Algeria,1.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,Home,1997,Africa
17999,20209,1997-01-26,Mozambique,Mauritius,3.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,Home,1997,Africa
18000,20211,1997-01-26,Tanzania,Congo DR,1.0,2.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,Away,1997,Africa
18001,20212,1997-01-26,Zimbabwe,Ghana,0.0,0.0,African Cup of Nations qualification,Harare,Zimbabwe,False,Draw,1997,Africa
18002,20213,1997-01-29,China PR,USA,2.0,1.0,Friendly,Kunming,China PR,False,Home,1997,Asia
18003,20214,1997-02-01,China PR,USA,1.0,1.0,Friendly,Guangzhou,China PR,False,Draw,1997,Asia
18004,20215,1997-02-02,Bolivia,Slovakia,0.0,1.0,Friendly,Cochabamba,Bolivia,False,Away,1997,America
18005,20216,1997-02-02,Lebanon,Jordan,1.0,0.0,Friendly,Beirut,Lebanon,False,Home,1997,Asia
18006,20217,1997-02-05,Costa Rica,Slovakia,2.0,2.0,Friendly,Alajuela,Costa Rica,False,Draw,1997,America
18007,20218,1997-02-05,Mexico,Ecuador,3.0,1.0,Friendly,Mexico City,Mexico,False,Home,1997,America
18008,20219,1997-02-07,Jordan,Lebanon,0.0,0.0,Friendly,Amman,Jordan,False,Draw,1997,Asia
18009,20220,1997-02-07,Russia,Serbia,1.0,1.0,Lunar New Year Cup,So Kon Po,Hong Kong,True,Draw,1997,Asia
18010,20221,1997-02-08,Colombia,Slovakia,1.0,0.0,Friendly,Pereira,Colombia,False,Home,1997,America
18011,20222,1997-02-09,Lebanon,Jordan,0.0,0.0,Friendly,Beirut,Lebanon,False,Draw,1997,Asia
18012,20223,1997-02-09,Thailand,Japan,1.0,1.0,King's Cup,Bangkok,Thailand,False,Draw,1997,Asia
18013,20224,1997-02-10,Russia,Switzerland,2.0,1.0,Lunar New Year Cup,So Kon Po,Hong Kong,True,Home,1997,Asia
18014,20226,1997-02-11,Northern Ireland,Belgium,3.0,0.0,Friendly,Belfast,Northern Ireland,False,Home,1997,Europe
18015,20227,1997-02-11,Thailand,Sweden,0.0,0.0,King's Cup,Bangkok,Thailand,False,Draw,1997,Asia
18016,20228,1997-02-11,Wales,Republic of Ireland,0.0,0.0,Friendly,Cardiff,Wales,False,Draw,1997,Europe
18017,20229,1997-02-12,Bolivia,Chile,1.0,1.0,FIFA World Cup qualification,La Paz,Bolivia,False,Draw,1997,America
18018,20230,1997-02-12,Colombia,Argentina,0.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,Away,1997,America
18019,20231,1997-02-12,Ecuador,Uruguay,4.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,Home,1997,America
18020,20232,1997-02-12,England,Italy,0.0,1.0,FIFA World Cup qualification,London,England,False,Away,1997,Europe
18021,20233,1997-02-12,Jamaica,Venezuela,0.0,0.0,Friendly,Kingston,Jamaica,False,Draw,1997,America
18022,20234,1997-02-12,Paraguay,Peru,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,Home,1997,America
18023,20235,1997-02-12,Spain,Malta,4.0,0.0,FIFA World Cup qualification,Alicante,Spain,False,Home,1997,Europe
18024,20236,1997-02-12,Turkey,Finland,1.0,1.0,Friendly,Denizli,Turkey,False,Draw,1997,Europe
18025,20237,1997-02-13,Japan,Sweden,0.0,1.0,King's Cup,Bangkok,Thailand,True,Away,1997,Asia
18026,20238,1997-02-14,Cyprus,Latvia,2.0,0.0,Cyprus International Tournament,Paralímni,Cyprus,False,Home,1997,Europe
18027,20239,1997-02-14,Lithuania,Poland,0.0,0.0,Cyprus International Tournament,Agía Nápa,Cyprus,True,Draw,1997,Europe
18028,20240,1997-02-15,Cyprus,Poland,2.0,3.0,Cyprus International Tournament,Agía Nápa,Cyprus,False,Away,1997,Europe
18029,20241,1997-02-15,Latvia,Lithuania,1.0,0.0,Cyprus International Tournament,Dherynia,Cyprus,True,Home,1997,Europe
18030,20242,1997-02-15,Tonga,Solomon Islands,0.0,4.0,FIFA World Cup qualification,Nuku'alofa,Tonga,False,Away,1997,Oceania
18031,20243,1997-02-16,Iraq,Jordan,1.0,0.0,Friendly,Baghdad,Iraq,False,Home,1997,Asia
18032,20244,1997-02-16,Senegal,Mali,1.0,1.0,Friendly,Dakar,Senegal,False,Draw,1997,Africa
18033,20245,1997-02-16,Thailand,Sweden,1.0,3.0,King's Cup,Bangkok,Thailand,False,Away,1997,Asia
18034,20246,1997-02-17,Cyprus,Lithuania,1.0,0.0,Cyprus International Tournament,Paralímni,Cyprus,False,Home,1997,Europe
18035,20247,1997-02-17,Fiji,Solomon Islands,1.0,2.0,Friendly,Suva,Fiji,False,Away,1997,Oceania
18036,20248,1997-02-17,Latvia,Poland,2.0,3.0,Cyprus International Tournament,Dherynia,Cyprus,True,Away,1997,Europe
18037,20249,1997-02-18,Kuwait,Egypt,2.0,0.0,Friendly,Kuwait City,Kuwait,False,Home,1997,Asia
18038,20250,1997-02-19,Costa Rica,Venezuela,5.0,2.0,Friendly,Heredia,Costa Rica,False,Home,1997,America
18039,20251,1997-02-19,Greece,Portugal,0.0,0.0,Friendly,Athens,Greece,False,Draw,1997,Europe
18040,20254,1997-02-21,China PR,Singapore,3.0,1.0,Dunhill Cup,Kuala Lumpur,Malaysia,True,Home,1997,Asia
18041,20255,1997-02-21,Fiji,Solomon Islands,3.0,2.0,Friendly,Nadi,Fiji,False,Home,1997,Oceania
18042,20256,1997-02-21,Jamaica,Bermuda,1.0,0.0,CFU Caribbean Cup qualification,Kingston,Jamaica,False,Home,1997,America
18043,20257,1997-02-21,Malaysia,Finland,2.0,1.0,Dunhill Cup,Kuala Lumpur,Malaysia,False,Home,1997,Asia
